cpu_usage,temperature,power,frequency,fan_rpm
0.9,46.15397074013712,13.37,1177.6,-4.31090007605637
0.8,46.84862673948522,13.3,1124.0,-12.818205755852965
0.8,46.33963881290302,13.23,1136.9,77.25864087974122
0.9,45.87862763778047,13.41,1153.7,-31.366824082541747
0.7,46.228057277953646,13.16,1216.6,-60.651776724693
0.7,45.53706026962319,13.12,1138.9,162.08500759348198
0.9,45.77719160121785,13.44,1119.5,81.75166196189178
0.8,45.724248814691,13.1,1138.8,22.625462830764093
0.9,45.43763334588263,13.0,1182.6,40.820066184178685
0.8,45.71951236543347,13.08,1211.0,76.425830301948
0.7,45.25969870976482,13.03,1148.4,109.10802292168398
0.9,46.75055348813141,13.06,1188.5,-11.978654160617985
0.8,44.81895221035716,13.39,1116.9,66.54030561431568
0.7,45.44047940060455,13.4,1241.8,5.4156241424935345
0.9,46.6189135994879,13.58,1195.4,27.634866889745
1.3,45.79617965501688,13.75,1221.6,52.09389662732772
1.6,45.83962495148049,13.94,1213.1,40.36246140537968
1.6,46.72835954259218,14.57,1340.6,92.30652517238676
1.4,45.54122424636906,13.89,1142.0,74.9017500856173
1.8,45.69608167524664,14.81,1165.6,-64.77563235065557
12.7,45.65657670577989,18.48,1474.1,-54.25946903499361
12.9,47.37182756381004,19.46,1367.2,15.04326420749874
10.8,47.3663637387181,21.64,1381.2,169.18431069047958
6.6,48.68136149261958,22.65,1294.8,-18.21234230349308
10.8,49.60965524156112,24.83,1747.3,27.293508402983512
7.5,49.92610620009011,19.51,1249.4,4.582261477538253
8.8,50.93025118130968,23.94,1300.6,3.562153973654972
7.1,52.220856660851034,24.43,1266.5,55.29225380420137
9.1,52.11440262109458,20.78,2562.5,141.55381030491597
7.3,54.3977138571008,30.66,1245.0,75.71427881717855
8.4,53.264193952555964,24.22,1138.9,-11.345400098189735
5.4,51.844813619726246,15.82,1340.0,238.14094287767523
1.7,49.8609507306934,14.08,1249.2,50.78264602051192
1.1,47.91607985716774,13.51,1152.4,4.622425523500212
9.4,47.35657922803097,18.0,2072.0,143.65820482714219
11.8,48.81117876613838,18.7,1452.4,11.650421553686996
9.5,48.482934382954376,18.64,1716.2,160.61214093741214
9.7,48.015147189192454,18.35,2063.8,-16.972413042619188
9.5,48.18451912549046,22.24,1395.7,143.8744472007862
5.5,50.261869842791654,19.88,1389.1,57.81755847956542
3.7,50.303516951342104,15.29,1124.0,134.23611997204014
2.8,49.7588724849188,15.16,1259.1,176.94444373954744
3.5,49.17816184169673,15.3,1256.5,-35.49704282561435
1.1,46.974215456222844,13.94,1173.3,132.91729983732498
1.2,48.91485066709506,14.75,1238.3,-55.15636678317229
1.7,47.799174179402186,14.39,1158.6,-29.960409319760842
4.1,47.1066959349506,15.76,1358.0,-13.144040969997718
7.9,47.79905208828916,16.71,1188.1,78.13849256560223
6.8,56.38945305940853,20.69,1453.4,45.15807521361933
6.7,77.83938158016609,39.05,1326.8,31.826643362553764
6.8,86.89557313106945,37.8,1666.2,57.466713397424705
6.6,89.51687188495644,37.45,1683.8,93.33235353652361
6.3,83.83981754802767,34.77,1393.9,103.43513861897813
5.8,79.86706396475832,30.22,1124.0,135.9786579446801
0.7,75.39195471414087,15.98,1418.3,188.82499442759854
0.8,70.19976093312785,14.08,1117.5,60.80468283289272
0.9,67.35473155633912,14.11,1199.2,26.001189219062546
0.8,64.44736568922382,14.52,1202.8,105.14933312595586
0.9,61.438771999920895,13.66,1124.0,-18.84092866797964
0.6,57.14412473089811,13.73,1124.0,12.80233295214942
0.8,55.3431095286413,13.71,1139.0,128.75417011746316
0.9,51.86601967818978,13.75,1214.9,48.39514205223341
0.8,51.50708287306035,13.42,1178.6,-29.087838039010933
0.8,49.7971232248326,15.49,1141.7,-50.30142563641815
0.7,50.150964430525065,13.73,1116.9,55.977113155838936
0.8,48.91892258337423,13.19,1169.9,131.15241134629224
0.7,48.10693764161177,13.48,1177.2,129.0726601219349
1.2,47.29567726721914,13.64,1144.3,56.720547543037675
0.7,47.99470800852828,13.07,1165.7,188.63435982618716
0.7,47.131274480803654,12.91,1260.6,39.725169800207084
0.9,46.381717562279114,13.15,1177.2,36.5569724658148
1.3,47.419094091837074,13.78,1124.0,-134.14881349364146
3.5,47.62707740905097,14.66,1210.6,13.67403871859015
4.0,47.16326864813265,14.38,1145.6,104.13558082948857
0.7,47.63324343039381,13.23,1159.0,153.55114270818916
1.1,47.90392210253896,13.46,1142.2,-14.400152597901531
0.7,47.31512321157953,12.96,1160.4,75.76999404550052
0.8,46.486875274106886,16.19,1194.6,116.4355136083692
1.7,46.43949906540589,14.13,1291.2,43.718954867591144
1.8,47.3368842898414,14.72,1389.6,-117.08190550460965
1.2,46.69440152365677,14.61,1343.9,59.75724251414967
5.7,45.65865275323717,15.35,1320.6,95.49141984662172
9.6,47.19844921471128,17.99,1124.0,-24.203517913286788
13.3,47.755161957025756,19.63,1710.0,24.261354866097438
20.6,64.88451081994226,36.23,2011.2,-38.74475172580464
18.2,81.96309198698847,53.25,2146.1,-137.41147786089715
16.6,89.45224350439968,51.63,1885.9,119.66858178390434
20.9,93.69127086529612,54.84,2494.5,52.85613464882352
18.7,94.33570369667588,50.17,2165.0,169.77925198205895
19.0,95.49003124511677,50.98,2356.7,122.19663031423603
20.5,94.87842700968706,52.66,3235.0,40.99515703210166
20.9,92.76552463782411,54.08,2602.6,63.03209308907202
20.3,93.71117092340023,53.5,2442.5,111.23444575583561
16.5,93.11483374838429,47.73,1788.0,141.61906331453704
23.4,91.30765101024049,49.16,2367.2,98.50908467233054
18.2,90.7977526147561,47.65,1561.8,154.43233961259517
16.0,92.52734362006005,45.75,1977.6,57.224884958768584
15.4,94.34993540520763,43.86,2835.9,9.142018772086317
15.5,94.75979865566856,44.81,1514.8,75.49748424074258
17.3,95.20273015832554,46.72,1565.6,95.32532954305128
14.2,95.53926885227486,42.51,1611.6,-2.3560735189594055
16.3,94.86936617970072,45.16,1829.8,-11.00635239439147
14.2,94.46365205205184,42.87,1559.8,114.57210522463119
18.8,95.13667160672546,48.73,2546.7,55.39732520483793
14.7,95.52532310666693,46.98,1661.7,72.73259568431229
19.8,94.21669112760617,50.12,2202.5,59.58725361949694
16.0,96.43774600515582,44.93,2490.1,191.56844230919623
13.4,94.07036669358007,40.97,1613.1,173.7562035355557
13.3,94.02187844748445,41.13,1612.9,-0.9212743410219275
13.5,94.85334391236782,41.46,1616.1,48.61943645183058
16.8,94.83525949625233,46.11,1562.1,145.6035159202141
16.0,93.94736059668348,44.16,1563.3,128.39877118521815
16.4,94.44145182029372,45.31,2903.5,83.49719203670753
16.1,94.84781021976603,43.73,2775.9,6.882847642327178
18.4,96.05566186409351,46.08,1614.6,38.835329460601905
19.0,94.585873201242,50.06,1611.9,50.522933059407315
15.6,94.42421757888218,45.58,1994.2,106.1572665478375
14.4,95.16104101809286,46.13,1564.4,206.08891469288204
16.1,94.35475543156016,44.8,1563.0,38.79769534929512
17.3,94.16890365727484,42.82,1863.4,15.10044768792767
15.2,94.79728510204914,44.04,1564.8,79.35892438631927
16.0,95.50491795083667,44.15,2771.7,159.21320973561814
16.8,95.4745145151563,45.9,1559.1,-14.263548738560317
14.4,94.80866749924063,42.0,2693.0,188.79541065573193
20.4,95.20712866327027,47.72,2873.5,75.01817173221589
14.9,94.96858196606995,41.68,2643.1,35.6744118563297
17.1,94.82301026461775,45.69,1561.7,-24.922459857825174
13.2,94.69383870538871,40.92,1567.2,136.559125822641
17.0,94.32334934575222,45.26,1557.1,75.13078726381009
22.6,94.81975787125756,49.93,2758.7,99.07073908392539
25.0,94.87641052033014,56.81,3002.7,24.07183012664796
24.3,93.31983136984195,57.08,2588.7,64.79813180025525
30.5,90.65101003893425,51.46,2207.8,52.79518882332123
25.0,89.96040099797013,50.4,3232.7,79.00872728145542
31.5,85.4537851428637,50.3,3071.9,38.496795112933725
25.4,85.72518297717045,49.71,2918.5,-23.035652982751117
24.5,84.18570508998644,49.67,3174.3,274.4948192963137
23.0,84.42866094262209,49.25,2083.5,-12.80918575690744
21.6,85.91680478281899,49.36,2204.7,94.44900030918849
20.3,89.35067087909057,49.01,1990.8,-42.618608639953806
22.0,89.62747135337568,49.09,1975.1,-58.36073211598847
19.3,91.98259897517482,48.51,2797.6,88.28830460983804
22.8,93.36910901431112,50.37,2321.9,94.07923879693365
20.3,93.21397230859458,48.6,2390.7,170.5465358613464
23.5,93.28874073385535,50.02,2467.9,110.80701940050201
24.1,92.50770692461434,50.14,2411.6,72.71742913778685
31.3,89.23273610673664,50.76,3218.2,16.758535447943103
25.8,88.10097784102202,50.07,1769.4,187.89956442896778
26.1,87.34465677761183,50.18,2456.5,147.62362392824213
25.6,85.67277512447029,49.64,3393.7,-4.949007243372236
18.8,89.96135407199392,48.7,2301.7,84.40378374390933
19.5,93.37538198868108,49.7,3102.9,92.0750305606449
29.3,89.90925582673444,50.52,2844.0,58.14603723832477
22.7,89.32494140008956,49.89,2539.7,136.384933227089
20.9,89.44472953668993,49.7,2337.9,140.44615902189375
30.8,87.84340442883699,51.19,2617.9,68.63773959053574
23.3,88.61264761053819,49.53,2044.0,61.95363046552309
15.0,92.19981487335289,43.88,1602.6,186.52214840738253
13.4,93.55462181816053,38.97,1919.6,147.3036450829136
13.5,94.54804296368904,39.1,2440.4,87.56066151851037
16.9,95.6211935792943,42.61,3012.4,-30.990138644418806
26.3,95.59613691023947,54.12,3125.6,107.60970241885971
25.3,93.62051088019686,59.28,1650.6,132.9415832751179
18.9,94.62443368205511,50.82,2840.1,-108.27663436663715
17.1,95.65264985526503,45.81,2659.2,102.5652590603234
20.3,94.95148506744648,54.8,2091.1,56.10129895065089
19.1,95.0351268799682,51.85,2367.1,70.0949777133309
18.5,94.95060554625893,50.3,2864.8,22.280394030607148
17.5,94.93880335800127,48.58,2433.5,75.48762628717871
16.1,93.5234965016973,45.59,2029.7,183.35453045581178
15.6,94.70900180417563,42.49,2761.8,54.71333218756471
16.5,94.61893178045915,42.79,1550.7,153.73269215447607
14.8,95.51512445978837,41.22,2386.5,29.85347626153751
14.9,95.39021113071604,41.3,2316.2,139.5405958315664
15.2,93.34379696717185,41.35,1753.6,86.65492288733373
14.5,95.17113595721035,40.74,1908.2,111.27539905997722
15.0,93.91129762014972,41.27,2004.9,87.21483981484256
15.1,94.63153133972023,41.07,1606.0,131.69626137570026
14.5,94.11664455669612,41.05,2010.4,-92.89033741626974
15.3,94.55430017035249,41.43,1703.1,-12.497744228800542
14.3,95.6369428505848,40.77,1550.7,116.12765841685005
19.7,95.31460619930203,48.75,2578.6,-56.079964749928294
19.7,94.87584360423482,51.76,1786.1,49.85743712408232
18.6,94.72060828851541,49.14,1905.9,83.21999384391344
17.3,94.91641284822394,48.35,2599.6,29.07596517610431
18.8,94.80471814076418,49.85,2153.6,38.655110399091875
18.0,93.48206813636025,49.23,3236.7,106.0910013102591
19.8,94.84412538202533,50.62,2450.9,157.74435710916816
19.2,94.07667340963165,48.89,1896.7,20.013696986057738
21.5,95.5064012504399,52.36,3193.2,46.86080688969422
20.6,94.9031053881041,52.85,2241.3,35.93488039649547
18.5,94.61739638477401,48.32,2412.2,-82.36640638142917
14.7,94.14772762966784,44.2,1604.5,96.91385013470888
15.9,95.86773746899792,42.86,1651.0,152.45066329860524
13.6,94.71817476097232,39.97,1554.1,158.2078824391309
13.4,95.51513120847761,39.8,1567.7,26.108282887114576
13.4,94.84946818613815,39.77,1603.7,-0.5407235441386291
13.6,94.70416620248288,40.47,1602.6,88.60430720584857
15.8,95.29778862016683,41.76,1554.1,145.15278910291875
13.2,94.59102996799598,39.48,1502.1,97.95311776850302
13.3,94.74932487137654,39.63,1550.8,107.37337293992302
15.3,94.2289176390551,41.16,1554.1,167.05740610598212
13.3,94.84278278507983,39.73,2014.4,35.395795843629664
13.2,95.94857437669995,39.71,1554.1,71.74264567419998
13.3,95.12064361171663,39.85,1550.9,201.56735480339938
13.5,94.66734876337776,39.73,1554.0,73.37194501626408
13.3,95.77982892783461,39.8,1555.2,-1.561672529526703
13.2,94.20289674670526,40.14,1556.4,40.299701087392656
13.2,94.66064643180208,39.7,1563.4,21.484344065689342
13.3,94.39878093122908,40.02,1550.5,112.1602746025888
13.2,95.26280955594525,40.23,1560.0,24.444269311760358
13.1,94.78662650734955,39.56,1505.8,106.13437332881577
13.3,94.81598835489514,39.7,1604.2,35.63861398640387
13.2,94.93039412623162,39.45,1605.8,-61.47229529626401
13.4,94.94938006515623,40.09,1910.0,108.6284571216047
13.2,94.92723438539691,39.88,1554.1,97.55826893622186
13.3,94.76888612729748,40.15,1607.7,123.40948664336754
13.3,94.80207180793599,39.78,1600.8,40.057868270618435
13.2,94.28973439244147,39.7,1554.5,32.599314295202085
13.1,95.48562178816714,39.42,1554.1,115.27049352851287
13.3,94.41944827625896,39.78,1654.7,193.49951149675266
13.2,95.0188292338317,39.85,1654.0,87.95018087208932
13.3,94.92679422556324,39.85,1564.5,116.88961389894958
13.1,94.47500036498842,39.71,1555.9,64.65772068950251
13.4,94.89544477836004,39.79,1554.1,-20.885106721751228
13.3,94.80617835345878,40.08,1989.7,154.88923467877976
13.3,95.11198206327306,39.73,1604.3,150.7582957733277
13.3,94.9341475138503,39.76,1551.6,136.9235859439655
13.2,95.3545671586721,39.73,1653.9,74.43331287047731
13.3,95.48953352156833,39.66,1506.4,128.96349650297748
13.1,94.56189578682373,39.77,1554.3,149.73295991023582
13.2,94.73556814323064,39.7,2531.8,200.58079692609402
25.6,93.97122730461648,58.64,1948.8,156.36656295757678
26.9,94.77040673801442,59.51,2004.2,91.6372610397722
25.6,94.26601001314758,57.82,1935.6,-4.407918885401145
25.7,92.85465743300605,50.2,1892.1,98.065918482181
25.6,89.7784991900991,49.85,1896.3,104.8460297078368
25.6,88.03113593546611,49.84,1894.3,135.84972947090876
25.6,88.41271478203552,49.64,1892.9,180.28017857147313
25.5,87.08356815581269,49.19,1905.6,77.9595503120338
25.6,87.61224919590707,49.12,1935.1,230.93467651952488
25.7,86.45876939083666,49.05,1891.7,-39.925854155124355
25.7,86.996496447903,49.01,2036.6,112.03303273287241
25.6,87.49206905511058,48.9,1933.7,26.319308958592877
25.6,86.88705531051086,48.9,1938.2,-51.68366402846257
25.5,87.2124827178831,48.8,1892.4,67.36288821634949
25.5,86.76599893463474,49.05,1891.9,-20.79955851576996
25.6,87.49699394019835,48.96,1933.8,69.66069795534528
25.6,86.75019930404295,48.88,1892.3,83.18890056160807
25.6,87.58536447757501,48.7,2075.1,158.87819386926316
25.6,87.4537269314582,48.98,1896.3,-25.09920850009094
27.7,87.65338476479232,48.84,2031.2,143.89664988858107
25.7,87.11480610828477,48.94,1892.0,87.06379656895602
25.5,88.08847566617574,48.8,1896.9,152.1263810446365
25.6,88.62327680009955,48.92,1933.8,49.948941995991206
25.5,87.37146847334391,48.99,2034.8,-13.030700462496554
25.6,87.28187556734477,48.77,1890.0,-4.95187031580771
25.6,88.19661415695577,48.86,1933.8,-10.113776615290647
25.6,87.5106119048093,48.83,1934.3,113.79344907464221
25.6,87.16628857662057,48.82,1896.5,183.75965616969586
25.7,89.1814250645978,49.06,1894.7,40.852865556601415
25.6,88.65437605074194,48.92,1904.4,124.45964743714165
25.6,88.0123763641487,49.11,1934.7,-26.20316899426109
25.8,88.97694089437863,48.96,1893.1,93.07522125635838
25.5,88.65403493431666,48.93,1895.1,127.26483188545419
25.7,88.88325917492475,49.21,1890.0,-20.89247783880377
25.6,89.30731775622671,48.94,2075.2,66.21360013740065
25.6,89.27701802990524,48.86,1894.9,130.60745135508145
25.5,88.36776113370581,49.0,1896.0,-124.86405651313528
25.6,89.50468675768116,49.0,1890.0,173.98724479311085
25.5,88.68070399145164,48.89,2250.5,105.41000721526392
25.6,89.15030652108877,48.94,1904.4,130.94826860767097
25.5,89.53561299578647,49.21,1893.1,51.99313373370492
25.6,88.17118856611503,48.93,1891.1,-39.61686292383722
25.6,88.32034566934475,48.95,1890.0,118.43481111006363
25.6,89.42288354820066,48.88,1899.6,75.33427076353962
25.5,88.8506217414451,49.15,1933.8,83.41908639155359
25.6,89.16329525989907,48.99,1934.2,157.35059279852422
25.5,89.15823050097923,48.97,1894.1,134.6026094297897
25.6,88.99547330120564,48.98,2206.6,215.77878671676956
25.6,89.68535165579443,48.89,1889.9,92.0908884135671
25.6,90.28170533802763,49.03,1890.0,32.96080788818065
26.7,89.61917706255264,49.06,1890.0,68.17739746991418
25.6,89.67448617056972,48.95,1900.0,110.4807763181987
26.0,89.08016044334576,49.02,1907.1,152.50939553393027
25.8,89.59034121441209,49.07,1984.4,-21.280103276951735
25.6,89.67988296888198,49.12,1890.0,82.02081538773662
25.7,90.62299892197093,48.98,2116.5,194.1003709691014
25.6,89.66027733805859,49.03,1977.6,64.62571575977682
25.5,89.02219955003,49.08,1933.4,146.61786606129758
25.8,88.5379698339641,48.97,2072.1,115.97095769251159
25.6,89.6781176155946,49.11,2162.6,148.50993862603113
25.6,89.38914561087817,49.13,2010.1,24.899253831894896
25.5,89.66987416711983,49.17,1890.0,25.18975107771599
25.6,90.23799954176663,49.02,1929.0,83.1165952335208
25.6,89.36108509839433,49.05,1935.4,-25.44772173960527
25.6,89.88182883984119,49.19,1890.0,63.019665399318015
25.7,89.54824825839894,49.05,1911.5,99.68252270891064
25.6,89.2893583804805,49.14,1890.1,206.97335066687592
25.6,89.742982230515,49.06,1978.2,110.29667770222059
25.7,90.07904869895786,49.18,1977.7,125.92131174645027
25.6,90.17446479445648,49.27,1894.9,163.71020526103354
25.7,90.00155786518317,49.01,1890.0,14.706205349749212
25.6,90.83550134152826,49.03,1889.9,70.70648972057369
25.6,90.15894141637587,49.22,1933.5,252.06669109983375
25.5,90.75258841909387,48.93,1890.8,76.77095765561148
25.5,91.14511375065067,48.97,1993.3,160.47811365390254
25.5,91.11644226551955,49.02,1886.8,149.80529345539333
25.5,90.37369017810276,48.99,1890.0,-21.110989261853803
25.6,90.40660389425314,49.3,1890.0,104.1018495239071
25.5,90.4953745019797,49.13,1886.2,92.6502531678338
25.8,90.28420553119841,49.22,1883.8,105.48323074527822
25.7,91.25778173823632,48.98,1890.0,29.605199671606428
25.6,90.9279265975609,49.19,1897.6,4.214621434582398
25.7,89.80149680415991,49.35,2155.3,49.0833141767089
25.6,90.56595318450604,49.04,1883.0,75.562637255549
25.6,90.62442709834029,48.96,2075.1,165.36083032574885
28.7,89.35995787501466,49.23,1981.2,209.6267635254602
29.5,87.16394004856245,49.6,2363.2,180.17947945859
26.6,87.60418666177499,49.23,2122.5,142.20645044425152
27.4,86.73790450989931,49.3,2007.8,11.329144475122774
25.9,88.41685183531663,49.65,2115.7,52.56166116141526
27.2,88.43850099884743,49.87,1869.2,95.64005806798781
25.6,88.70190667542984,49.48,1940.2,36.613341573884014
25.7,90.03089078360489,49.82,1890.0,121.09435878029038
25.6,90.22757686424393,49.84,1894.1,131.38537121563388
25.7,89.67675939940206,49.7,1890.0,118.71382147174147
25.6,91.23991105996389,49.95,2069.7,153.12178684736557
25.6,90.54448383840776,49.91,1886.0,18.201499889169455
25.7,90.58882002392832,49.66,1842.3,146.95733640817576
25.6,90.43071330571948,49.65,1889.1,33.2222465450499
26.7,91.0519036752186,49.66,1883.7,16.271297160442117
25.7,90.14835781188185,49.69,1889.8,119.42929616167419
26.0,89.57193854845666,49.94,1890.2,167.330016107262
25.7,91.14517827547874,49.75,1889.9,116.41185578665403
25.6,91.75546666215297,49.72,1931.4,83.73443164336143
25.6,89.50142927369663,49.81,1890.0,104.15419530949634
25.7,91.03242936452129,49.9,1933.2,92.13379762474183
25.7,90.43500843659002,49.89,1889.9,3.886763626549808
25.7,90.29768035053088,49.85,1889.9,-4.178582743520778
25.9,91.17190639855066,49.78,2073.4,77.37329172908797
25.6,91.35671518492138,49.87,1890.0,88.55441630224661
25.8,91.29923220121314,49.98,1929.1,83.82003861437742
25.8,90.38467395276493,49.86,1974.7,130.40686926483457
25.6,91.37135802886603,49.82,1889.4,68.04142273143574
25.6,91.63713488408031,49.88,1883.1,122.57161666683852
25.6,92.0037181574336,49.9,1883.1,73.07453913062247
25.6,91.80289372159672,50.0,1933.8,210.85839825950538
25.6,90.91515305892233,49.81,2285.7,88.89674115026111
25.6,92.0862351731963,49.88,1885.7,247.11734604429577
25.6,90.79380537612793,49.84,1890.0,107.92456012823412
25.7,92.99672478865482,50.08,1930.5,68.34078449791748
25.5,90.98854732818401,49.98,1888.6,20.34910013505148
25.6,91.6354202444015,49.82,1889.5,-17.681310481794156
25.6,90.9347198966431,49.79,1883.9,13.928796339176756
25.7,91.4306726141148,49.74,1893.2,21.764851168392298
25.7,92.85219124173102,50.09,1886.9,110.98110031724322
25.7,91.90527985531736,49.75,2112.0,46.517568080919105
25.6,90.75848001292687,49.91,1885.0,96.43866612567723
25.7,91.89803586062729,49.76,1898.6,173.09619194620106
25.6,90.37544194639388,50.0,1884.7,77.21446597841833
25.8,92.05995078080923,49.82,2065.1,228.90486189660567
25.7,91.7868198222448,49.81,1933.6,1.0595404295961117
25.7,91.63258804089884,49.99,1889.9,72.82751430909403
25.5,91.76600607642702,49.81,1940.7,45.61820363826963
25.8,92.06801425893978,50.02,1885.6,148.92705447137297
25.6,92.05439140365627,49.96,1889.8,-73.41256088535341
25.7,90.83974245199478,49.79,1887.9,-17.64414498821297
25.7,91.7205298313985,49.78,1894.0,75.86055889453135
25.6,92.40586449752898,49.96,1885.2,191.97205146684848
25.6,91.20330102076835,49.97,2068.5,99.18519772936786
25.7,91.1101833512848,49.74,1890.0,-11.231492853753466
25.6,91.83917153835051,49.4,1884.5,-0.4243568852846522
25.6,92.32293166636128,49.56,2126.0,200.48698811172346
25.6,91.90873818221245,49.56,1886.1,39.89861665995339
25.6,91.99847347732505,49.62,1932.8,17.37090861785323
25.7,91.58079913237019,49.6,2091.6,186.79467223009647
25.6,91.87501755573257,49.48,1889.9,154.15559442913514
25.6,91.40620364926254,49.42,1918.2,172.56315846101464
25.9,90.80310637845677,49.5,3254.7,16.87620429888092
53.1,88.80557938598338,49.23,2341.6,-23.378129341140365
50.7,86.43639224216301,48.86,2293.8,92.27465495577454
50.8,85.22639881272333,48.86,2160.9,105.90737991048385
50.7,84.23486201296116,48.76,2162.1,107.2576442653665
50.8,84.91369741346223,49.0,2284.7,184.46019079985416
52.4,84.20264446989574,49.47,2293.8,-41.012353291221956
50.6,82.81095381189996,48.78,2282.1,139.84729514879572
50.6,83.70738293193575,48.38,2286.2,2.324592233947044
50.6,83.3647428939557,48.41,2294.0,138.49656598587927
51.1,83.73881338424712,48.43,2292.4,44.92886018028092
50.7,83.78981736111884,48.59,2547.8,20.841429359924923
50.6,83.51779504979321,48.44,2417.9,34.823347324977476
50.6,82.86957153072285,48.45,2419.9,-23.933657764651002
50.7,84.31075333469371,48.61,2544.0,79.87022363459484
50.6,83.7312094838231,48.55,2293.5,22.767030823082308
50.6,83.89109293446555,48.62,2293.9,131.73691910693665
50.6,83.84308267075511,48.69,2283.4,121.3655621746338
50.6,83.05190530065836,48.38,2282.0,194.6183847301755
50.6,84.12005957982127,48.38,2292.0,101.99320622080855
50.5,83.80587017519812,48.6,2289.3,112.71518371259833
50.6,83.49138244736741,48.54,2293.0,174.20456584239116
50.6,83.7319815683992,48.5,2422.5,32.20155344040882
50.6,83.48296424881131,48.64,2284.1,-28.090824059676336
50.6,84.03233542342068,48.56,2294.0,90.0507473512331
50.7,83.7952641137007,48.45,2424.8,-23.576804114599554
50.6,83.62242972828479,48.76,2281.0,247.8942400256247
50.6,85.25345218613336,48.45,2293.6,178.09775842824632
50.6,84.10082159226042,48.68,2548.8,227.77141461642287
50.7,84.11812590945236,48.54,2280.3,80.73252395893446
50.6,84.16142009299236,48.69,2289.2,114.95932681274995
50.6,83.9777626314233,48.57,2411.3,44.3051437289073
50.8,84.60886001805488,48.46,2289.1,138.31502176182616
50.6,83.7215402115722,48.55,2289.6,-8.542157278433507
50.5,84.66566089100183,48.59,2284.5,-101.44041083286511
50.6,83.82295166307084,48.59,2288.8,21.252077201614327
50.7,83.32343838282624,48.52,2293.7,-25.25947081227021
