cpu_usage,temperature,power,frequency,fan_rpm
0.8,47.83935205619718,13.68,1116.9,-16.428378762899328
0.8,49.869458127970255,13.49,1261.4,82.19478021079728
0.9,48.76900271104005,13.37,1177.6,83.1172050098633
0.8,46.1693138458826,13.3,1124.0,144.99109321481825
0.8,47.55362677815855,13.23,1136.9,-61.59023998312486
0.9,48.02072400621408,13.41,1153.7,5.778546785437875
0.7,47.799565806857984,13.16,1216.6,263.4079404284924
0.7,47.64810920489343,13.12,1138.9,64.6635689002547
0.9,47.55888962406728,13.44,1119.5,20.90500329040016
0.8,47.68510045138641,13.1,1138.8,-63.759797511316265
0.9,46.72717856038871,13.0,1182.6,95.41608183773997
0.8,47.17690881062461,13.08,1211.0,153.12869084250755
0.7,47.4080946298188,13.03,1148.4,135.88169996174173
0.9,45.841819432024906,13.06,1188.5,11.175280087282616
0.8,46.80592471956137,13.39,1116.9,79.35249499161293
0.7,46.69534063722563,13.4,1241.8,223.47294527972764
0.9,47.856309222963795,13.58,1195.4,157.3667732999849
1.3,45.76464861479181,13.75,1221.6,-46.70576365431035
1.6,48.238201696655196,13.94,1213.1,-240.5233648194501
1.6,47.21908083807908,14.57,1340.6,72.16946422484071
1.4,47.60915075246244,13.89,1142.0,127.35618412106625
1.8,48.055616690934016,14.81,1165.6,-80.31018245413105
12.7,47.76300465697572,18.48,1474.1,38.52986247063311
12.9,49.622904631933665,19.46,1367.2,10.620806172479202
10.8,48.521289329700515,21.64,1381.2,51.348168351282055
6.6,50.925765809216095,22.65,1294.8,-19.82829461328921
10.8,51.11281376591671,24.83,1747.3,182.4996371634766
7.5,50.50485009139127,19.51,1249.4,57.06924018034158
8.8,51.33559823422396,23.94,1300.6,-55.687343663995456
7.1,53.1929734492191,24.43,1266.5,142.38067363731724
9.1,53.79969200895595,20.78,2562.5,-96.9385243283808
7.3,56.19170272120239,30.66,1245.0,183.7041760749654
8.4,54.456280705629574,24.22,1138.9,152.4966120286677
5.4,51.509904306333254,15.82,1340.0,196.85222154484427
1.7,51.37093558592407,14.08,1249.2,26.441672232046393
1.1,51.53893611821428,13.51,1152.4,-10.97033055564092
9.4,49.72813712495791,18.0,2072.0,52.63501984009119
11.8,48.50201095496675,18.7,1452.4,33.78881071772484
9.5,51.026077911176756,18.64,1716.2,-28.992537777678073
9.7,50.32739024003432,18.35,2063.8,-18.318253964658624
9.5,50.47437315783252,22.24,1395.7,2.0853758014766797
5.5,51.003389391658686,19.88,1389.1,-86.34122485771532
3.7,51.77385384505927,15.29,1124.0,117.04964040899594
2.8,50.72492692830093,15.16,1259.1,36.68069163729806
3.5,51.99153660177612,15.3,1256.5,8.477488638891302
1.1,49.52172516288648,13.94,1173.3,-79.90658048718093
1.2,49.29953798137144,14.75,1238.3,-85.5503819094781
1.7,46.87983272819286,14.39,1158.6,254.92071936831695
4.1,50.701967392104294,15.76,1358.0,-27.268173194248803
7.9,50.24560025513143,16.71,1188.1,108.68424892547122
6.8,56.4697780829227,20.69,1453.4,59.38012341709797
6.7,77.82999261787887,39.05,1326.8,-263.12269875302457
6.8,86.15328887910691,37.8,1666.2,242.90441771878187
6.6,90.7194512383612,37.45,1683.8,125.54671576287897
6.3,85.64269370980087,34.77,1393.9,-29.579860590648714
5.8,80.79105872649355,30.22,1124.0,54.38633743819274
0.7,77.46454819267628,15.98,1418.3,-66.93239042777228
0.8,71.42473035687713,14.08,1117.5,261.2117406193611
0.9,67.56365398185703,14.11,1199.2,-39.343108116220236
0.8,65.4295109030346,14.52,1202.8,2.6931141853771976
0.9,63.26707092017783,13.66,1124.0,-20.934342847713758
0.6,58.040076602740015,13.73,1124.0,67.24375340925181
0.8,55.17330184460606,13.71,1139.0,207.67065649363116
0.9,54.0146202663344,13.75,1214.9,252.107904657028
0.8,52.11890903918976,13.42,1178.6,9.839257103623893
0.8,52.44546469451484,15.49,1141.7,93.88399607783651
0.7,51.556439660587195,13.73,1116.9,59.91215220588336
0.8,50.95882846697231,13.19,1169.9,-58.3790957923264
0.7,49.502351166328964,13.48,1177.2,314.9700980075959
1.2,49.723216731552476,13.64,1144.3,197.3123139343238
0.7,49.27791209180095,13.07,1165.7,67.29331623768915
0.7,49.35228174948278,12.91,1260.6,219.57885713894274
0.9,48.777769034365654,13.15,1177.2,178.12385222490445
1.3,49.451152967788786,13.78,1124.0,53.13354427104717
3.5,48.9443790291587,14.66,1210.6,79.4209738253252
4.0,50.306102638311216,14.38,1145.6,209.419606314791
0.7,50.13980855760968,13.23,1159.0,-61.39852286890967
1.1,49.66506927804756,13.46,1142.2,226.43809210239925
0.7,48.63368251580295,12.96,1160.4,17.27541641213135
0.8,48.69340756317849,16.19,1194.6,209.50207008760242
1.7,47.36264396023188,14.13,1291.2,41.0000583973043
1.8,49.672703624022,14.72,1389.6,78.53092097250926
1.2,47.41900722558413,14.61,1343.9,37.3290568024395
5.7,48.14705715096276,15.35,1320.6,-17.647393887636532
9.6,50.42411769169203,17.99,1124.0,11.076555132484394
13.3,49.76060523088768,19.63,1710.0,192.4229591876473
20.6,64.45869662548807,36.23,2011.2,-213.7523139807324
18.2,81.51071042268964,53.25,2146.1,-95.1330134322788
16.6,89.71151185565807,51.63,1885.9,-33.53638360757595
20.9,92.94492883247328,54.84,2494.5,-67.18124840941934
18.7,94.51053706979329,50.17,2165.0,222.20518409046537
19.0,95.93314545491874,50.98,2356.7,198.55965546689978
20.5,96.04025656743599,52.66,3235.0,128.83028375099792
20.9,97.10198343333059,54.08,2602.6,-3.4838054125771976
20.3,96.071687008229,53.5,2442.5,216.190651055814
16.5,96.02561251652256,47.73,1788.0,-103.0980880073198
23.4,90.68253483715522,49.16,2367.2,309.13636369063454
18.2,92.08322508708876,47.65,1561.8,-0.7077454063232693
16.0,96.91174075418067,45.75,1977.6,46.69842803816803
15.4,97.67228724471006,43.86,2835.9,29.214758520198743
15.5,96.42139997660492,44.81,1514.8,-40.54174578742976
17.3,96.98259856185464,46.72,1565.6,290.16137793197214
14.2,96.31885924416213,42.51,1611.6,165.9413785403679
16.3,95.83687325056847,45.16,1829.8,213.65178340973983
14.2,96.09318279828804,42.87,1559.8,-53.984599712866085
18.8,96.32471398017077,48.73,2546.7,101.09082815218586
14.7,97.25773138148625,46.98,1661.7,138.98417293093846
19.8,97.98853790470211,50.12,2202.5,111.8650821292942
16.0,97.4359443413099,44.93,2490.1,-45.2099947594903
13.4,95.91747133681923,40.97,1613.1,201.03292445366137
13.3,95.09662283372155,41.13,1612.9,96.35074291626455
13.5,95.61180391481226,41.46,1616.1,-21.851345182317402
16.8,96.20922538264197,46.11,1562.1,-120.70056542314202
16.0,95.88188289287541,44.16,1563.3,150.26526132239016
16.4,97.16613874727163,45.31,2903.5,353.21378386719294
16.1,96.36744808907365,43.73,2775.9,-27.902364922272298
18.4,97.11973758160859,46.08,1614.6,102.61993991937213
19.0,95.54679989787942,50.06,1611.9,206.10635041792744
15.6,96.41080913892208,45.58,1994.2,-55.64134701096725
14.4,95.68070955960626,46.13,1564.4,31.28359732179681
16.1,95.7927997120619,44.8,1563.0,-10.488950085777134
17.3,95.180701286926,42.82,1863.4,192.4851747187306
15.2,96.33105977210049,44.04,1564.8,230.0141101737725
16.0,97.50627261120644,44.15,2771.7,101.73112253359292
16.8,96.85429889076835,45.9,1559.1,-8.327684188214363
14.4,95.26418875477303,42.0,2693.0,35.578100718902995
20.4,95.40149131248171,47.72,2873.5,14.94900174017846
14.9,96.40981017367459,41.68,2643.1,-23.179812217307628
17.1,96.92167212125725,45.69,1561.7,73.10909608700854
13.2,95.97882444733268,40.92,1567.2,147.57571674128855
17.0,95.89844077518089,45.26,1557.1,138.2829018200483
22.6,97.46849981666956,49.93,2758.7,83.45733539032831
25.0,97.38676541834229,56.81,3002.7,90.64588321981833
24.3,96.32472053915255,57.08,2588.7,75.4053795337984
30.5,93.3535818583314,51.46,2207.8,-58.58744736366711
25.0,91.8294605478043,50.4,3232.7,100.9405373210455
31.5,87.56077817655077,50.3,3071.9,18.463779454978607
25.4,88.80119973376134,49.71,2918.5,-66.52167433079659
24.5,85.67617411059622,49.67,3174.3,121.63365519294456
23.0,85.53122329441177,49.25,2083.5,12.722582382655844
21.6,89.03563183105409,49.36,2204.7,104.21150976886338
20.3,89.87684613548456,49.01,1990.8,172.08545132346973
22.0,89.51376426546331,49.09,1975.1,-25.67201141001769
19.3,93.73308915658268,48.51,2797.6,88.99520175659102
22.8,93.35762015241411,50.37,2321.9,-119.86531037106023
20.3,93.87609025564198,48.6,2390.7,248.216290593408
23.5,94.90789343032611,50.02,2467.9,-69.28143662533657
24.1,93.69266579982333,50.14,2411.6,23.939583463853815
31.3,90.0040773702751,50.76,3218.2,227.81707379246558
25.8,91.85801754374249,50.07,1769.4,54.5442198527573
26.1,88.86723673731052,50.18,2456.5,-51.72514002961714
25.6,87.40966348932933,49.64,3393.7,158.1264951954224
18.8,91.83871784105612,48.7,2301.7,155.11661953394832
19.5,93.84678755804217,49.7,3102.9,9.744844062544601
29.3,91.67937767706066,50.52,2844.0,21.99274789796833
22.7,90.59519776397435,49.89,2539.7,31.852853638250906
20.9,91.90242509192407,49.7,2337.9,56.8487786698409
30.8,89.71310469339583,51.19,2617.9,-128.85049126789005
23.3,91.04339123836122,49.53,2044.0,59.07375339149146
15.0,93.17329452311309,43.88,1602.6,275.24213319745644
13.4,95.2451749174124,38.97,1919.6,-19.148235708323938
13.5,95.91763622705606,39.1,2440.4,15.699146302882482
16.9,94.66853230128125,42.61,3012.4,-49.77314260473055
26.3,95.28762156868251,54.12,3125.6,148.22276719833098
25.3,95.516951612227,59.28,1650.6,213.7654213962772
18.9,97.40167706705873,50.82,2840.1,211.69811751006216
17.1,95.90229223539123,45.81,2659.2,-55.035982857857746
20.3,95.74235253856902,54.8,2091.1,137.54699498704377
19.1,96.30241805632292,51.85,2367.1,240.5584227010874
18.5,94.20059463471662,50.3,2864.8,139.14347294500678
17.5,95.74236303734887,48.58,2433.5,135.76739160017468
16.1,95.85015961120133,45.59,2029.7,31.314168817637906
15.6,95.41498408344728,42.49,2761.8,107.45158021468255
16.5,97.18377972153422,42.79,1550.7,219.4100744254772
14.8,96.03455837414218,41.22,2386.5,119.66729998627076
14.9,96.38469174695337,41.3,2316.2,-53.61905672302922
15.2,97.24852093461966,41.35,1753.6,33.634407302747746
14.5,96.34041184903646,40.74,1908.2,216.91139203086323
15.0,95.85939188511834,41.27,2004.9,119.69031157873331
15.1,97.13514347992736,41.07,1606.0,97.13159299583431
14.5,96.85277448770508,41.05,2010.4,23.149341073594513
15.3,97.79306903193346,41.43,1703.1,214.88480212990964
14.3,96.45651656354579,40.77,1550.7,267.04494419090184
19.7,95.93232520070212,48.75,2578.6,223.16492819786913
19.7,97.65710004964986,51.76,1786.1,242.9285843249937
18.6,96.58954194459827,49.14,1905.9,44.810793586823955
17.3,97.24282790312519,48.35,2599.6,29.271107349307528
18.8,96.73151103488001,49.85,2153.6,67.10978276646095
18.0,95.06796596591276,49.23,3236.7,88.5661456910536
19.8,95.41263785378314,50.62,2450.9,241.74830152639396
19.2,97.77783131947108,48.89,1896.7,212.59474819724932
21.5,97.25207125676253,52.36,3193.2,143.58825842535933
20.6,97.86476845309254,52.85,2241.3,-73.0659122898974
18.5,98.29438823418835,48.32,2412.2,-101.31096574538513
14.7,95.6263008644209,44.2,1604.5,110.69049851441787
15.9,95.7337095632943,42.86,1651.0,181.09410971437478
13.6,98.27564543140826,39.97,1554.1,75.53450814507642
13.4,96.33439088235292,39.8,1567.7,294.9448465511434
13.4,96.05404428657523,39.77,1603.7,-34.74746646285695
13.6,94.55662443577647,40.47,1602.6,-48.584323344473546
15.8,96.75923187125598,41.76,1554.1,11.274825242860686
13.2,96.39399646621217,39.48,1502.1,7.1026791187446605
13.3,96.10190429497494,39.63,1550.8,142.25501223933125
15.3,95.33995375521286,41.16,1554.1,37.98222797888118
13.3,97.62525147145662,39.73,2014.4,-85.88599881123629
13.2,95.85518578531317,39.71,1554.1,182.4551143764669
13.3,97.71393257588068,39.85,1550.9,-109.20895034893084
13.5,96.99242525536151,39.73,1554.0,-33.44460724002511
13.3,96.7772760638183,39.8,1555.2,-94.10523508434561
13.2,96.44575552614417,40.14,1556.4,107.17845502065407
13.2,94.99684553068654,39.7,1563.4,104.8625956980626
13.3,95.99899541765812,40.02,1550.5,295.2092205690137
13.2,96.08517056520247,40.23,1560.0,184.92179064464318
13.1,95.74990891443622,39.56,1505.8,242.98330986597983
13.3,96.06904610121228,39.7,1604.2,116.15045688642132
13.2,97.62151505675618,39.45,1605.8,-23.058114362912974
13.4,94.75250969586772,40.09,1910.0,98.49706428277628
13.2,95.5252746728793,39.88,1554.1,149.57225466657167
13.3,95.36080048844842,40.15,1607.7,161.82536432354598
13.3,96.51748474153229,39.78,1600.8,32.44173358257417
13.2,96.2915049020097,39.7,1554.5,138.17402113538196
13.1,96.35404179362786,39.42,1554.1,-18.225194126118765
13.3,97.42049062440883,39.78,1654.7,-30.35233508572159
13.2,98.2807063480027,39.85,1654.0,-38.32784802591465
13.3,98.26321306328926,39.85,1564.5,87.11755843376307
13.1,95.39293090421718,39.71,1555.9,-45.153104319755315
13.4,95.0932855588643,39.79,1554.1,37.68717764203152
13.3,95.99412792311274,40.08,1989.7,183.7300221042014
13.3,98.22073757542293,39.73,1604.3,-28.794943357247448
13.3,98.33211556339756,39.76,1551.6,28.93509936118634
13.2,98.02857506526611,39.73,1653.9,92.28895003504067
13.3,96.99231911898244,39.66,1506.4,111.56714231976204
13.1,96.38381009629157,39.77,1554.3,29.487680689919095
13.2,96.76924345906644,39.7,2531.8,170.96430638761848
25.6,95.25749977365248,58.64,1948.8,149.3594970890582
26.9,96.5057731205693,59.51,2004.2,209.79400888211507
25.6,96.30938599222516,57.82,1935.6,75.43360336380198
25.7,94.83622196457159,50.2,1892.1,27.999773745484006
25.6,92.27161774222745,49.85,1896.3,9.045093946496095
25.6,91.98195640256385,49.84,1894.3,117.26082588488501
25.6,90.96507050381746,49.64,1892.9,41.31324296651682
25.5,88.36162779298418,49.19,1905.6,19.332146669506486
25.6,88.88511836039183,49.12,1935.1,31.898599815248858
25.7,89.74462971840957,49.05,1891.7,5.383215686231452
25.7,88.94338709613443,49.01,2036.6,101.95361609631482
25.6,88.9710016771095,48.9,1933.7,-75.77155044129455
25.6,89.19093095991343,48.9,1938.2,112.56300186501525
25.5,88.33564565130573,48.8,1892.4,153.3273918831785
25.5,89.56809863709745,49.05,1891.9,14.734768803523096
25.6,88.14229107436346,48.96,1933.8,289.8213162592922
25.6,87.99692056593035,48.88,1892.3,80.13650917464005
25.6,88.75844267541528,48.7,2075.1,-93.7187879188795
25.6,90.72281768135713,48.98,1896.3,46.94837949175826
27.7,89.77410966147715,48.84,2031.2,84.65501025341086
25.7,88.50022507743584,48.94,1892.0,127.04534027662578
25.5,88.33382276858424,48.8,1896.9,49.25321513712377
25.6,90.10113578841928,48.92,1933.8,-33.639618456563625
25.5,89.41650624319675,48.99,2034.8,-42.76159790206965
25.6,90.09666789943914,48.77,1890.0,5.835533206755414
25.6,89.87410934744472,48.86,1933.8,16.41457151316444
25.6,90.67709480376911,48.83,1934.3,-47.04465095722419
25.6,90.64924746907806,48.82,1896.5,-2.779191616966898
25.7,90.56746366658548,49.06,1894.7,150.39428037710306
25.6,89.55765886177298,48.92,1904.4,259.1992781318515
25.6,88.98301285447188,49.11,1934.7,160.99172111844518
25.8,89.14110977849951,48.96,1893.1,221.55013718429274
25.5,89.65061891296634,48.93,1895.1,185.07076155388864
25.7,89.95913244354516,49.21,1890.0,169.57253166477247
25.6,92.33818679787593,48.94,2075.2,40.77950227350527
25.6,90.81679908497686,48.86,1894.9,93.44484915090388
25.5,90.43242309723718,49.0,1896.0,31.682951978926354
25.6,89.92538622654251,49.0,1890.0,53.85475484502645
25.5,90.89563785851995,48.89,2250.5,85.59719233899108
25.6,90.01790984888835,48.94,1904.4,156.71201627568956
25.5,90.86915561052302,49.21,1893.1,124.88810062836075
25.6,90.36463036578259,48.93,1891.1,60.60868043086337
25.6,90.50714695201142,48.95,1890.0,84.59342595615948
25.6,91.17345084887442,48.88,1899.6,126.2282939506527
25.5,89.2380311793174,49.15,1933.8,152.01433450732193
25.6,89.5558973484633,48.99,1934.2,-88.44291358547623
25.5,90.0552122817838,48.97,1894.1,-39.827464811989415
25.6,90.89031417328509,48.98,2206.6,200.5224317676873
25.6,88.72832167494015,48.89,1889.9,72.05062938678928
25.6,90.53259813331536,49.03,1890.0,32.12166449695714
26.7,89.11135741106604,49.06,1890.0,49.805384280361835
25.6,91.51871611751055,48.95,1900.0,49.79994374347126
26.0,91.1517077316792,49.02,1907.1,140.19530422103946
25.8,92.68865216619584,49.07,1984.4,-43.04722732252978
25.6,91.59175791856215,49.12,1890.0,81.57069172769516
25.7,90.03553999561748,48.98,2116.5,105.92706891063818
25.6,90.31601484601926,49.03,1977.6,122.451221692635
25.5,92.53467099724307,49.08,1933.4,103.38327782299744
25.8,91.69976668232655,48.97,2072.1,135.62343783842854
25.6,91.01913669922054,49.11,2162.6,16.019488011888193
25.6,92.45751993349249,49.13,2010.1,-24.598895621687888
25.5,91.59281072057023,49.17,1890.0,349.25573295150514
25.6,90.88132864971166,49.02,1929.0,45.97171726169034
25.6,91.77214959247672,49.05,1935.4,58.92759090812542
25.6,92.30349804708275,49.19,1890.0,153.87073102707603
25.7,90.32764392076217,49.05,1911.5,254.95526937775898
25.6,92.23679121427351,49.14,1890.1,19.55291228811702
25.6,92.52319262758687,49.06,1978.2,-30.36295012255428
25.7,91.61223938165895,49.18,1977.7,-57.08277361552763
25.6,91.67905776603257,49.27,1894.9,254.8360400911389
25.7,91.22604360319932,49.01,1890.0,-34.56319114376923
25.6,91.06525408387222,49.03,1889.9,76.62651274519052
25.6,90.80324448128182,49.22,1933.5,-27.81894062710917
25.5,91.34602043065658,48.93,1890.8,-79.61574371243861
25.5,91.65485563793108,48.97,1993.3,47.55998233322314
25.5,92.54858778570122,49.02,1886.8,-23.420077800028338
25.5,91.40194674313454,48.99,1890.0,3.6702353763100035
25.6,91.5844560004788,49.3,1890.0,300.4318935628577
25.5,92.42956976488965,49.13,1886.2,126.5082293788661
25.8,91.73675845590842,49.22,1883.8,182.23923138285534
25.7,91.57011852038382,48.98,1890.0,170.4968735105469
25.6,92.89437723842076,49.19,1897.6,68.69534681886697
25.7,91.92828320643977,49.35,2155.3,31.425896572387117
25.6,92.21954693510027,49.04,1883.0,107.18186099305973
25.6,92.12306490628997,48.96,2075.1,98.33215532766073
28.7,92.21999701827121,49.23,1981.2,17.236964151639505
29.5,88.6414083076817,49.6,2363.2,94.09136238520456
26.6,87.59792895471382,49.23,2122.5,1.7011181421802775
27.4,87.73272837704096,49.3,2007.8,60.187905626464186
25.9,88.97169806475065,49.65,2115.7,41.73272910050601
27.2,88.98998681847478,49.87,1869.2,-61.193660583834614
25.6,88.4176641092185,49.48,1940.2,-180.3043025299578
25.7,92.61628958382738,49.82,1890.0,-25.16182171784311
25.6,92.19907632623632,49.84,1894.1,276.8397535136884
25.7,93.22571021369362,49.7,1890.0,44.53838332377587
25.6,92.58383251888912,49.95,2069.7,164.14274514424804
25.6,92.99272542452607,49.91,1886.0,-154.7472804114724
25.7,93.99592720754642,49.66,1842.3,-31.837659946598592
25.6,92.37323992649821,49.65,1889.1,-69.67012150980271
26.7,91.31605848642712,49.66,1883.7,57.283174830464844
25.7,91.77677686999746,49.69,1889.8,345.99422740791715
26.0,93.37666288878648,49.94,1890.2,130.24191462175528
25.7,92.45423320810436,49.75,1889.9,266.1640398972712
25.6,92.17933859939389,49.72,1931.4,51.68499700575643
25.6,92.64142135026756,49.81,1890.0,229.96871261756044
25.7,91.25604229768025,49.9,1933.2,308.02735700459516
25.7,92.16923289377823,49.89,1889.9,68.05415407390515
25.7,92.59812179684025,49.85,1889.9,20.863920437187083
25.9,92.85816682666504,49.78,2073.4,-64.69262019754918
25.6,91.40611554618911,49.87,1890.0,46.340966997195835
25.8,93.87055651537591,49.98,1929.1,89.40659039665016
25.8,92.54499865000003,49.86,1974.7,303.8541606142851
25.6,92.31448702490042,49.82,1889.4,-61.95426385057266
25.6,92.47277589911765,49.88,1883.1,87.09275061166494
25.6,92.56264207650403,49.9,1883.1,-119.01244239361017
25.6,92.96314384133954,50.0,1933.8,33.644322143118096
25.6,92.31747951961471,49.81,2285.7,114.86448763337856
25.6,93.1501407010281,49.88,1885.7,137.01449536608942
25.6,92.76938975202337,49.84,1890.0,145.43933504540723
25.7,91.65400791611536,50.08,1930.5,124.37522045962946
25.5,92.62098356977263,49.98,1888.6,144.5190737263515
25.6,93.71244305484844,49.82,1889.5,85.71406545869321
25.6,92.11769952395679,49.79,1883.9,-34.57394658064669
25.7,93.67992294269284,49.74,1893.2,-122.98362098838702
25.7,93.54938500375332,50.09,1886.9,20.569187872862443
25.7,93.50980343920308,49.75,2112.0,65.9024233874076
25.6,93.78534823403312,49.91,1885.0,218.6471005600113
25.7,94.07148519723212,49.76,1898.6,69.6522281729216
25.6,92.30033144505882,50.0,1884.7,59.09905681025067
25.8,92.39947740299368,49.82,2065.1,123.1323869405696
25.7,93.2462371705421,49.81,1933.6,51.02542392014553
25.7,92.83046229416016,49.99,1889.9,169.88835104297434
25.5,93.75993118513172,49.81,1940.7,298.4571195072161
25.8,92.12772522865555,50.02,1885.6,321.71826482541815
25.6,93.17724838621477,49.96,1889.8,91.4075485197987
25.7,94.30673604519987,49.79,1887.9,117.79227771096845
25.7,94.54485012660069,49.78,1894.0,254.40917319638197
25.6,93.30700732679927,49.96,1885.2,64.23992744341416
25.6,93.61413039177494,49.97,2068.5,155.44752307936307
25.7,93.8676596315833,49.74,1890.0,-44.13068491789292
25.6,93.32619105790228,49.4,1884.5,46.545083635165895
25.6,94.46596257996954,49.56,2126.0,207.91038928458713
25.6,94.42153148459239,49.56,1886.1,1.7365945189242638
25.6,94.03123830257823,49.62,1932.8,66.65276743996385
25.7,92.24599353436886,49.6,2091.6,-92.42442348103901
25.6,92.97464006374223,49.48,1889.9,301.3733543009751
25.6,93.10847117095592,49.42,1918.2,219.67210329903713
25.9,92.15770017833462,49.5,3254.7,101.43011555310343
53.1,92.042560302861,49.23,2341.6,136.56570471391206
50.7,89.61282549679122,48.86,2293.8,123.87531223089809
50.8,88.00146008196508,48.86,2160.9,232.11233523044487
50.7,87.3501188092794,48.76,2162.1,22.079581376648676
50.8,86.70716435211493,49.0,2284.7,158.9725113239802
52.4,85.35474910480002,49.47,2293.8,196.32305203583257
50.6,85.13381867384233,48.78,2282.1,210.83200834018976
50.6,85.52863526697638,48.38,2286.2,-171.9465683718742
50.6,85.40218801348176,48.41,2294.0,10.186401913004786
51.1,82.95035026142324,48.43,2292.4,-36.408162999364365
50.7,84.41773082052474,48.59,2547.8,91.81022595504378
50.6,86.03052159842147,48.44,2417.9,-146.7011367856419
50.6,86.20516760404836,48.45,2419.9,-150.20565874722746
50.7,84.16220681295881,48.61,2544.0,313.3113794746592
50.6,83.26912677586209,48.55,2293.5,142.36662352199744
50.6,84.35977700335312,48.62,2293.9,87.57868894294475
50.6,86.09854056232908,48.69,2283.4,114.14151262470219
50.6,85.88449153770965,48.38,2282.0,90.1243947704618
50.6,85.34154584902552,48.38,2292.0,183.64143140501207
50.5,84.68171584249187,48.6,2289.3,4.284069179654921
50.6,85.2390929805498,48.54,2293.0,94.31262162878133
50.6,85.75497956842118,48.5,2422.5,98.7435816197341
50.6,85.70531379967153,48.64,2284.1,-41.47621960581958
50.6,84.38693342691835,48.56,2294.0,214.10456894784375
50.7,85.46123523007753,48.45,2424.8,24.57652619411671
50.6,84.27712425969622,48.76,2281.0,185.6248311247601
50.6,87.39737796091954,48.45,2293.6,86.44020522977667
50.6,86.33532633017136,48.68,2548.8,253.5717910945732
50.7,85.80320948845328,48.54,2280.3,-40.60823413722741
50.6,84.86367591708338,48.69,2289.2,-45.3238974060303
50.6,85.40614635313302,48.57,2411.3,-25.57925486437263
50.8,85.64848849381612,48.46,2289.1,88.7503066807673
50.6,85.05516748158128,48.55,2289.6,243.6837752411608
50.5,85.00370368344984,48.59,2284.5,249.39183694790205
50.6,87.24873036368264,48.59,2288.8,-179.9201129409626
