cpu_usage,temperature,power,frequency,fan_rpm
3.5,50.89790965865396,15.3,1256.5,91.4548976119149
1.1,51.78708820640649,13.94,1173.3,118.41743859997615
1.2,50.13629239716469,14.75,1238.3,55.01073971762834
1.7,53.838646390195954,14.39,1158.6,155.68167157752575
4.1,49.36524918882847,15.76,1358.0,113.4138950511345
7.9,52.12919239783424,16.71,1188.1,31.99510901306803
6.8,56.11543299005195,20.69,1453.4,362.9310846786229
6.7,73.42457688913893,39.05,1326.8,-41.157609832491666
6.8,86.24448117957886,37.8,1666.2,262.40795398746457
6.6,89.1216065306357,37.45,1683.8,-154.4910650400087
6.3,87.72392534209823,34.77,1393.9,175.11242329039533
5.8,83.87998450091489,30.22,1124.0,271.11157915830114
0.7,78.82092900547025,15.98,1418.3,-228.54985821180375
0.8,74.2894234519878,14.08,1117.5,79.19751303174067
0.9,70.64788108684101,14.11,1199.2,165.83316919906162
0.8,65.85065841777939,14.52,1202.8,96.05744417979673
0.9,63.27249570285178,13.66,1124.0,114.10123336754329
0.6,60.73820644965974,13.73,1124.0,76.92589092902347
0.8,56.8752431998212,13.71,1139.0,-109.06299486759343
0.9,56.377037804761144,13.75,1214.9,408.67614104696486
0.8,55.065213675157516,13.42,1178.6,-23.558647607268604
0.8,54.030131483193905,15.49,1141.7,115.69041292342186
0.7,54.905925419582594,13.73,1116.9,-47.787783522215925
0.8,52.98482399644992,13.19,1169.9,-293.40328566859637
0.7,51.903662586346215,13.48,1177.2,-91.77341715301314
1.2,49.73556954770474,13.64,1144.3,-171.28239201833836
0.7,50.36217889904943,13.07,1165.7,208.7055759331659
0.7,51.70632784456748,12.91,1260.6,-46.947824114599605
0.9,50.33914246104229,13.15,1177.2,-33.786179328736104
1.3,51.23386452226858,13.78,1124.0,-116.96371357454086
3.5,50.44656136146169,14.66,1210.6,56.24581912588203
4.0,49.43850560896594,14.38,1145.6,-65.79184453336796
0.7,51.23885330710819,13.23,1159.0,190.1361026697188
1.1,50.2352757879262,13.46,1142.2,86.25385749866959
0.7,51.25912976072358,12.96,1160.4,-45.11060267866606
0.8,51.73921446318036,16.19,1194.6,167.95623317855384
1.7,49.34599984733424,14.13,1291.2,41.406662546036536
1.8,51.93306101884504,14.72,1389.6,43.26528233216086
1.2,50.20840725553797,14.61,1343.9,-179.63622605292088
5.7,50.65837014725881,15.35,1320.6,28.856613163040706
9.6,48.969815397202474,17.99,1124.0,87.68079901641188
13.3,51.007278888115025,19.63,1710.0,239.4242609806571
20.6,63.54704234947462,36.23,2011.2,-73.3125674822289
18.2,82.79488349357622,53.25,2146.1,381.52392396060577
16.6,90.11295202147421,51.63,1885.9,128.28298340921012
20.9,95.25065634453968,54.84,2494.5,-178.15695590293825
18.7,96.42430375882095,50.17,2165.0,-72.5068654360205
19.0,97.75149347242534,50.98,2356.7,271.3961735578139
20.5,98.69547933627103,52.66,3235.0,248.10810053085652
20.9,99.0310129923639,54.08,2602.6,67.20856695759815
20.3,101.13187867521239,53.5,2442.5,89.55551847367212
16.5,96.39167213641211,47.73,1788.0,-105.43635749615049
23.4,93.8510880923863,49.16,2367.2,269.3308170636347
18.2,94.44043434079751,47.65,1561.8,-76.0028178920867
16.0,95.50689002887596,45.75,1977.6,199.76407502398348
15.4,96.53020490453024,43.86,2835.9,276.74945240192096
15.5,96.32985410322712,44.81,1514.8,82.18934066975405
17.3,96.22037478158936,46.72,1565.6,220.97718632463335
14.2,96.27104407847531,42.51,1611.6,353.72049039921217
16.3,97.11325896790393,45.16,1829.8,117.53117394766501
14.2,97.59942446970145,42.87,1559.8,51.68770349135423
18.8,99.99901287573924,48.73,2546.7,68.50510092999674
14.7,99.79406068459915,46.98,1661.7,-32.44761027249767
19.8,97.82135904071909,50.12,2202.5,-35.43958005146273
16.0,98.01714481877997,44.93,2490.1,146.0968051040635
13.4,98.32592031330537,40.97,1613.1,55.430448628284125
13.3,99.29991082206504,41.13,1612.9,129.40236018576513
13.5,99.56549190672766,41.46,1616.1,-143.01598636852174
16.8,98.81822254987871,46.11,1562.1,66.75794691488838
16.0,97.7461930545827,44.16,1563.3,235.318332602585
16.4,97.09389467586436,45.31,2903.5,-86.91058472073956
16.1,97.00338361167664,43.73,2775.9,83.51531042199636
18.4,97.84768143085097,46.08,1614.6,-197.06300057822
19.0,96.40534356348157,50.06,1611.9,-114.61266669291571
15.6,98.89057500088974,45.58,1994.2,202.42227430255878
14.4,98.11176314077629,46.13,1564.4,34.937025981281195
16.1,98.97781147351586,44.8,1563.0,354.6886493122714
17.3,95.3074027371371,42.82,1863.4,146.2850281229135
15.2,98.01235278583786,44.04,1564.8,161.04262705877528
16.0,96.93764119999246,44.15,2771.7,-79.98952175766478
16.8,97.78848976062001,45.9,1559.1,23.742061340916635
14.4,97.99934417932948,42.0,2693.0,-28.366239619694966
20.4,99.31713109530462,47.72,2873.5,-78.268951398258
14.9,96.93985771297453,41.68,2643.1,181.14668201860067
17.1,98.17106986177825,45.69,1561.7,211.25318600385526
13.2,97.89390180404085,40.92,1567.2,141.4275143428876
17.0,99.91349246160927,45.26,1557.1,-42.613684048793274
22.6,97.77452867779475,49.93,2758.7,131.21394095945845
25.0,99.26465713052096,56.81,3002.7,-205.29048987923528
24.3,97.42312767962636,57.08,2588.7,280.0684700957272
30.5,95.3416422854235,51.46,2207.8,-113.36675852452247
25.0,90.96248495083952,50.4,3232.7,-87.46769471784042
31.5,90.2803386094265,50.3,3071.9,97.2535701862686
25.4,87.73437766049062,49.71,2918.5,109.63907932443561
24.5,88.9318112269867,49.67,3174.3,67.29995872714177
23.0,89.08818955416278,49.25,2083.5,-89.12252992667146
21.6,90.31492758288924,49.36,2204.7,246.57248607806588
20.3,91.03713431291176,49.01,1990.8,-176.62513617845133
22.0,91.48244530309461,49.09,1975.1,-146.2144411826209
19.3,93.15822069944744,48.51,2797.6,60.23585548377676
22.8,95.92584033797505,50.37,2321.9,-112.94619169125157
20.3,97.74979146822646,48.6,2390.7,260.4274861889844
23.5,96.09997450685263,50.02,2467.9,-99.13917977648097
24.1,95.42427441278008,50.14,2411.6,311.48938603668466
31.3,91.47939307549393,50.76,3218.2,233.22834109010313
25.8,91.12311109144173,50.07,1769.4,262.97312411684965
26.1,91.5453024880324,50.18,2456.5,360.4390716650921
25.6,90.00894223172077,49.64,3393.7,89.2670117031543
18.8,92.39025113535693,48.7,2301.7,-75.3764147475226
19.5,94.82405527810513,49.7,3102.9,61.348127066354124
29.3,93.24690227170291,50.52,2844.0,-7.872303644441587
22.7,92.90997616121561,49.89,2539.7,-29.23840928519097
20.9,95.23053549648512,49.7,2337.9,99.64600487411214
30.8,91.8934675532216,51.19,2617.9,30.02528381896223
23.3,88.86706406814872,49.53,2044.0,-36.385174089943916
15.0,94.19232066678728,43.88,1602.6,39.61772788587599
13.4,97.90283785610988,38.97,1919.6,159.15876838842576
13.5,97.32450933010814,39.1,2440.4,220.7340299330939
16.9,99.11088375522208,42.61,3012.4,-162.64348037608735
26.3,97.95466693611125,54.12,3125.6,32.76005266289559
25.3,98.87834414328715,59.28,1650.6,57.55020244914469
18.9,97.07871056971062,50.82,2840.1,-98.19157255434699
17.1,96.59828107212087,45.81,2659.2,61.6001062067233
20.3,99.17551474888943,54.8,2091.1,102.06941266940808
19.1,98.51969028794939,51.85,2367.1,157.96224234479195
18.5,97.6282790748109,50.3,2864.8,91.93770531449738
17.5,96.67070720932618,48.58,2433.5,-51.71863525034853
16.1,99.98985975615479,45.59,2029.7,382.2790889476691
15.6,98.48498070247054,42.49,2761.8,204.88678783334797
16.5,97.59801417008335,42.79,1550.7,163.59556797407203
14.8,99.22813934507907,41.22,2386.5,231.55665388674362
14.9,97.0497560435314,41.3,2316.2,117.64604630640929
15.2,98.48845154867149,41.35,1753.6,274.0041027829053
14.5,100.18333768257794,40.74,1908.2,89.67841700428491
15.0,98.48589598857643,41.27,2004.9,81.48509983333483
15.1,99.42335232474458,41.07,1606.0,176.57130549205675
14.5,97.58971140195382,41.05,2010.4,317.79511056600825
15.3,98.91403806890392,41.43,1703.1,308.19504912241035
14.3,99.24804075219271,40.77,1550.7,170.35423304366145
19.7,99.1505824156107,48.75,2578.6,158.95230809548275
19.7,98.89630685300422,51.76,1786.1,185.89531157709132
18.6,99.29490241512981,49.14,1905.9,229.35624442621523
17.3,99.13918809012588,48.35,2599.6,276.3434322238531
18.8,97.67318299368945,49.85,2153.6,46.06348251450929
18.0,96.72347592057167,49.23,3236.7,279.27512432343246
19.8,96.57741520360054,50.62,2450.9,133.02780833134608
19.2,94.48045483012511,48.89,1896.7,179.22900341254513
21.5,97.63366591643128,52.36,3193.2,288.890769262019
20.6,97.09578766679711,52.85,2241.3,193.66545289073358
18.5,96.96400455045807,48.32,2412.2,219.0120325434881
14.7,99.16978730771369,44.2,1604.5,23.072388367614522
15.9,98.37771008102895,42.86,1651.0,306.2566246684331
13.6,98.14941386090746,39.97,1554.1,185.88391580150264
13.4,98.06855592886899,39.8,1567.7,100.45863044514596
13.4,99.15290910721912,39.77,1603.7,246.725114887676
13.6,95.06468561176712,40.47,1602.6,469.75143798972886
15.8,96.90838072039752,41.76,1554.1,-93.7508414464843
13.2,96.64765560215093,39.48,1502.1,-38.96273468570729
13.3,97.02694483056653,39.63,1550.8,484.40088126524995
15.3,95.8354619709924,41.16,1554.1,145.61604854454333
13.3,95.6984374031469,39.73,2014.4,110.2480006637893
13.2,98.69285761146142,39.71,1554.1,64.31455528937124
13.3,96.67544000801728,39.85,1550.9,262.89195420360755
13.5,97.6902853022055,39.73,1554.0,473.31716727075093
13.3,97.58212178631148,39.8,1555.2,-18.14522080317515
13.2,98.15225596305265,40.14,1556.4,67.1040921824026
13.2,97.50433438915789,39.7,1563.4,29.028691786502392
13.3,99.3807500125432,40.02,1550.5,191.56934343382164
13.2,96.30826721873626,40.23,1560.0,265.00017302187666
13.1,97.69899895527847,39.56,1505.8,324.7824015681144
13.3,98.08138689836873,39.7,1604.2,196.6513535959669
13.2,96.88960328445809,39.45,1605.8,459.5444882090287
13.4,97.02194602389386,40.09,1910.0,-4.567563386998728
13.2,96.79387703500213,39.88,1554.1,-43.535006384909394
13.3,98.6569853357029,40.15,1607.7,302.04830900542817
13.3,96.43349093313252,39.78,1600.8,100.07201319624777
13.2,96.68936900527862,39.7,1554.5,-124.74345804401447
13.1,96.23884848898567,39.42,1554.1,34.23850615241864
13.3,97.91862463153113,39.78,1654.7,119.99705722792172
13.2,98.71867530331909,39.85,1654.0,-15.288715439772233
13.3,99.52217462255295,39.85,1564.5,-70.55036085480693
13.1,99.62156237951724,39.71,1555.9,50.504560399092796
13.4,97.4311262081191,39.79,1554.1,-78.03092180797866
13.3,98.2233152197878,40.08,1989.7,176.91888340637112
13.3,97.05095258268014,39.73,1604.3,-209.92138360849108
13.3,98.99799357174298,39.76,1551.6,95.21318110643385
13.2,98.25040423776227,39.73,1653.9,159.5760088411228
13.3,98.88497725780196,39.66,1506.4,68.06841081888938
13.1,98.18551963866523,39.77,1554.3,245.63309182460492
13.2,97.43025944372732,39.7,2531.8,-123.93447645624248
25.6,96.30522785549371,58.64,1948.8,-23.513672833195983
26.9,98.54649008056101,59.51,2004.2,32.144592579604584
25.6,97.92927384173417,57.82,1935.6,188.55850650104827
25.7,96.12087353060011,50.2,1892.1,114.42598583312255
25.6,93.92948267677106,49.85,1896.3,402.8885181486364
25.6,90.98964212442563,49.84,1894.3,-40.10993191940126
25.6,92.47741018895276,49.64,1892.9,-129.1553250544174
25.5,90.53117792027811,49.19,1905.6,347.6249057127374
25.6,90.5070031080913,49.12,1935.1,-136.0739630579959
25.7,91.57071641512691,49.05,1891.7,180.41350756193904
25.7,89.87541703934878,49.01,2036.6,-69.35702057902542
25.6,90.50473834864593,48.9,1933.7,-233.38828976152342
25.6,90.94261079616055,48.9,1938.2,20.422974363800257
25.5,91.52801484737759,48.8,1892.4,211.2519562919913
25.5,91.70950152169391,49.05,1891.9,-107.20524563860636
25.6,89.71744848256789,48.96,1933.8,162.24806420922613
25.6,90.61875338580643,48.88,1892.3,190.07081091734403
25.6,91.23174994441928,48.7,2075.1,-115.27593599942578
25.6,89.97838676002085,48.98,1896.3,41.17425413734379
27.7,90.25772918023402,48.84,2031.2,311.781403676644
25.7,89.29713517743885,48.94,1892.0,172.7085462729955
25.5,90.15603741563513,48.8,1896.9,35.81033560026587
25.6,90.71039436587225,48.92,1933.8,137.38902168175653
25.5,90.5094557018939,48.99,2034.8,-27.643376700948878
25.6,89.84079949641233,48.77,1890.0,242.24417839192932
25.6,92.16910438128319,48.86,1933.8,242.21598732937014
25.6,92.9532858559551,48.83,1934.3,93.39444325610003
25.6,92.44106087502026,48.82,1896.5,109.89132106286709
25.7,91.15208459285424,49.06,1894.7,-74.51131829576981
25.6,91.970831985397,48.92,1904.4,-127.47785804835547
25.6,92.67157015271808,49.11,1934.7,18.853378518816456
25.8,92.1739599447911,48.96,1893.1,62.24784513986242
25.5,91.86081588149159,48.93,1895.1,234.76413596270658
25.7,89.2669376769017,49.21,1890.0,213.7442972440786
25.6,91.27459229769717,48.94,2075.2,103.11367270749614
25.6,89.30305768563105,48.86,1894.9,253.97690119150542
25.5,93.41964209632211,49.0,1896.0,-66.12065631691125
25.6,93.65460770304523,49.0,1890.0,237.00808802121733
25.5,92.97886906130641,48.89,2250.5,-43.01913546237755
25.6,90.94595095913432,48.94,1904.4,261.6163254461726
25.5,92.6487839962204,49.21,1893.1,73.75960433055859
25.6,92.13044044164832,48.93,1891.1,-223.8969135415132
25.6,91.979679545386,48.95,1890.0,185.44149935299163
25.6,91.40334951957664,48.88,1899.6,197.410849961151
25.5,91.3525932714505,49.15,1933.8,7.543879957341602
25.6,93.2661518905713,48.99,1934.2,20.386068151932058
25.5,94.2322948890023,48.97,1894.1,52.18071219168881
25.6,93.15015278143174,48.98,2206.6,-212.62839334571825
25.6,92.16861157068067,48.89,1889.9,-278.5377541982824
25.6,92.42148636012082,49.03,1890.0,271.4383467206491
26.7,91.69325973683523,49.06,1890.0,-47.39607426065939
25.6,93.44310460762901,48.95,1900.0,354.52033090974265
26.0,92.4109223483265,49.02,1907.1,281.80512747313196
25.8,92.08004883414752,49.07,1984.4,311.3361758474114
25.6,91.60105813880381,49.12,1890.0,-21.277745969165196
25.7,92.64808090968607,48.98,2116.5,-164.9843956738153
25.6,94.01926855908872,49.03,1977.6,-86.74918097824718
25.5,95.02554448131268,49.08,1933.4,9.321231186333407
25.8,92.58545771919759,48.97,2072.1,-279.68968570721637
25.6,92.46041020306528,49.11,2162.6,5.118579718697617
25.6,91.94223996969411,49.13,2010.1,46.16461399755768
25.5,91.48234542959698,49.17,1890.0,-117.76052533241352
25.6,91.20612685266289,49.02,1929.0,-79.54866239212281
25.6,91.59325348027606,49.05,1935.4,43.53758381591898
25.6,91.25962979525794,49.19,1890.0,130.15811494062856
25.7,91.67981270225657,49.05,1911.5,-56.83366241006581
25.6,93.75469406537704,49.14,1890.1,120.6910435579156
25.6,93.168557858517,49.06,1978.2,97.4339555014322
25.7,93.19486266745916,49.18,1977.7,83.98575001052446
25.6,94.63651643044639,49.27,1894.9,-20.81030309438559
25.7,94.58785877386292,49.01,1890.0,-122.9820212438216
25.6,93.84139658649701,49.03,1889.9,331.5208524223739
25.6,94.10944506799113,49.22,1933.5,171.62285959028736
25.5,92.81218591053644,48.93,1890.8,227.95704926253316
25.5,93.16066544666272,48.97,1993.3,64.57012838207073
25.5,93.21292451679,49.02,1886.8,52.52545260270203
25.5,93.02178113615622,48.99,1890.0,150.74070570927245
25.6,93.69492836928826,49.3,1890.0,-198.0508870074422
25.5,95.15591739756007,49.13,1886.2,-90.03513467663625
25.8,91.04250550065214,49.22,1883.8,-42.49717883687083
25.7,92.44050362645348,48.98,1890.0,8.990606556012992
25.6,94.42527163676844,49.19,1897.6,-54.773242473837385
25.7,92.58075735211027,49.35,2155.3,127.10688681729482
25.6,93.40209984912417,49.04,1883.0,89.4069054946558
25.6,94.76938894032399,48.96,2075.1,286.12292573915244
28.7,92.14359797091372,49.23,1981.2,448.25998750186335
29.5,91.67515111174197,49.6,2363.2,-112.22896417753282
26.6,90.85155724349474,49.23,2122.5,98.8970681632891
27.4,90.44142083064423,49.3,2007.8,98.29247488886509
25.9,90.73649134504996,49.65,2115.7,73.91371871944676
27.2,91.02504130187675,49.87,1869.2,-86.90427083830102
25.6,92.92542859985019,49.48,1940.2,-61.81748926083698
25.7,91.80139848024405,49.82,1890.0,111.64115023513162
25.6,94.10931689704503,49.84,1894.1,-65.9773738155288
25.7,93.45803458310513,49.7,1890.0,99.92403742852431
25.6,93.53061978492673,49.95,2069.7,39.31766268111143
25.6,93.85544644026308,49.91,1886.0,97.60917127670166
25.7,94.24697265027365,49.66,1842.3,-66.50678262793218
25.6,94.61572418875032,49.65,1889.1,100.35043109682849
26.7,93.95102660906275,49.66,1883.7,-55.20734948683774
25.7,93.68338036657718,49.69,1889.8,101.08142362799092
26.0,94.96632661034654,49.94,1890.2,277.92181334590873
25.7,94.21777952019323,49.75,1889.9,116.1899882354405
25.6,95.85340063002525,49.72,1931.4,125.34848148053399
25.6,95.88656038528669,49.81,1890.0,199.80371312924632
25.7,94.79281701393391,49.9,1933.2,-133.17942649206742
25.7,93.77912501724357,49.89,1889.9,335.30441246053556
25.7,94.95330907690052,49.85,1889.9,-80.77724895008434
25.9,95.02768871002412,49.78,2073.4,209.59121205584603
25.6,94.74415243832395,49.87,1890.0,189.74725117137808
25.8,94.28558166584901,49.98,1929.1,-57.55581410522386
25.8,95.6002720228987,49.86,1974.7,229.15168961743103
25.6,96.50701888969307,49.82,1889.4,152.53286869905054
25.6,94.87217193824385,49.88,1883.1,361.3936073368347
25.6,95.51351390327493,49.9,1883.1,106.93410177621561
25.6,95.70735122811134,50.0,1933.8,61.671695985378776
25.6,94.6930023455749,49.81,2285.7,0.7608371689725004
25.6,94.6463207579178,49.88,1885.7,-183.50935679947833
25.6,93.40767453672748,49.84,1890.0,30.275709105044072
25.7,95.86022171142606,50.08,1930.5,36.63860810622878
25.5,95.54226435569872,49.98,1888.6,117.34358954191649
25.6,94.91951480573132,49.82,1889.5,-135.42083379781377
25.6,93.85272433708896,49.79,1883.9,42.201106231340816
25.7,96.64279176268344,49.74,1893.2,164.4977060262841
25.7,94.2441685511049,50.09,1886.9,179.39244896339926
25.7,95.20300369539902,49.75,2112.0,-200.9011784270056
25.6,94.74690205112502,49.91,1885.0,184.0364245925381
25.7,94.79024737971997,49.76,1898.6,41.09303133214754
25.6,94.33036754525675,50.0,1884.7,50.33061893053251
25.8,92.97969997851735,49.82,2065.1,-276.5923925063574
25.7,94.6050839301153,49.81,1933.6,302.12285040989747
25.7,95.2392706547896,49.99,1889.9,104.60893237397747
25.5,94.13615100516712,49.81,1940.7,-151.62832929946532
25.8,93.5817597019292,50.02,1885.6,134.3723607145696
25.6,95.40008435375711,49.96,1889.8,129.76507193258834
25.7,94.58115960756824,49.79,1887.9,261.47593287465287
25.7,94.34400090908316,49.78,1894.0,31.64184805086711
25.6,96.34841875623675,49.96,1885.2,79.89529926861192
25.6,96.0934242997839,49.97,2068.5,-18.324664447035786
25.7,94.91455654255105,49.74,1890.0,167.78932184926356
25.6,94.76359359900948,49.4,1884.5,-39.426075963457535
25.6,94.0996761395142,49.56,2126.0,-55.85072356740454
25.6,94.91321969633978,49.56,1886.1,67.92854522844736
25.6,94.8155689263273,49.62,1932.8,-105.78111618445418
25.7,95.36863829090092,49.6,2091.6,318.41836486533725
25.6,96.05258656391125,49.48,1889.9,367.18888893306564
25.6,95.89071107987975,49.42,1918.2,10.060534992744351
25.9,97.47941898185493,49.5,3254.7,-129.89006034846062
53.1,94.38374906746067,49.23,2341.6,128.58811787515629
50.7,90.61891995418657,48.86,2293.8,5.384662538531373
50.8,89.11821851377059,48.86,2160.9,253.4297040779943
50.7,87.05891108566773,48.76,2162.1,-41.512335260514476
50.8,85.99508413761089,49.0,2284.7,157.5358143228918
52.4,86.21243136923303,49.47,2293.8,92.36216972358557
50.6,88.36452963675036,48.78,2282.1,-26.815564974404623
50.6,87.0159884402557,48.38,2286.2,110.08758664875705
50.6,83.53812251726124,48.41,2294.0,205.39797928994835
51.1,86.57802295374373,48.43,2292.4,86.25265904922233
50.7,87.03993090475767,48.59,2547.8,87.48427378121468
50.6,85.91720989222902,48.44,2417.9,-58.30967626761671
50.6,88.3729799907392,48.45,2419.9,243.99738190948972
50.7,84.77933736422727,48.61,2544.0,228.8436496117665
50.6,85.6388214589088,48.55,2293.5,10.40353515377111
50.6,87.85735862774854,48.62,2293.9,53.196032515784424
50.6,87.72933436605717,48.69,2283.4,283.8465071260477
50.6,88.96626436584252,48.38,2282.0,-98.42922786799441
50.6,88.0677677582937,48.38,2292.0,162.1586946995725
50.5,86.54946337095838,48.6,2289.3,-12.353945373277256
50.6,87.51207223215576,48.54,2293.0,338.0840840196794
50.6,87.96931856113311,48.5,2422.5,80.83355143069379
50.6,85.3763443549151,48.64,2284.1,260.3258385322656
50.6,85.80665519552807,48.56,2294.0,-42.97040057959893
50.7,87.15143636792315,48.45,2424.8,-116.08490591250538
50.6,87.54478923910203,48.76,2281.0,36.15944339054779
50.6,87.8832588157264,48.45,2293.6,110.78925136713286
50.6,85.92864586269305,48.68,2548.8,-5.147904528620714
50.7,86.09322950701909,48.54,2280.3,185.2718095490102
50.6,87.19136240000124,48.69,2289.2,40.086931095035936
50.6,86.7520473021587,48.57,2411.3,-240.58947793838055
50.8,84.73662534041706,48.46,2289.1,154.58710375656884
50.6,85.49850519417518,48.55,2289.6,-60.68192302609768
