cpu_usage,temperature,power,frequency,fan_rpm
0.8,44.62191420159802,13.36,1124.0,16.77459472931021
0.8,44.57059807727274,13.68,1116.9,65.35738363030103
0.8,44.15279881428848,13.49,1261.4,38.6347191451194
0.9,44.426648546365215,13.37,1177.6,68.95119975169061
0.8,44.133337940918125,13.3,1124.0,53.22410991004058
0.8,44.13403035398636,13.23,1136.9,18.775321964251944
0.9,44.50395530633148,13.41,1153.7,71.59957222221183
0.7,44.27251987154255,13.16,1216.6,74.01912027212151
0.7,44.28906192541202,13.12,1138.9,60.54406255401619
0.9,44.053932275348615,13.44,1119.5,27.585075496002702
0.8,44.012918444411135,13.1,1138.8,36.62727879006985
0.9,44.228625687571366,13.0,1182.6,45.597218543750515
0.8,44.37831608047201,13.08,1211.0,28.56441507966136
0.7,44.050634886555386,13.03,1148.4,76.44301105561061
0.9,43.91609473035098,13.06,1188.5,45.446447099915275
0.8,43.85939069046607,13.39,1116.9,-11.537780926561794
0.7,44.0045195899388,13.4,1241.8,49.29016926837196
0.9,43.8451859080483,13.58,1195.4,35.51769712491415
1.3,43.848958172787796,13.75,1221.6,40.96343717970238
1.6,44.366929439898406,13.94,1213.1,35.07353574104664
1.6,43.973423640755,14.57,1340.6,58.573212930380286
1.4,44.015562764163384,13.89,1142.0,64.81444747957718
1.8,43.63110566721408,14.81,1165.6,48.07190136740619
12.7,45.32773008799429,18.48,1474.1,35.61623866113496
12.9,45.76999823456686,19.46,1367.2,41.716348947130015
10.8,45.88180864009511,21.64,1381.2,43.20237141836897
6.6,47.469442680586155,22.65,1294.8,26.98897142649721
10.8,48.09403703602736,24.83,1747.3,55.10475936164955
7.5,47.42962583638017,19.51,1249.4,52.99460490890045
8.8,49.13241844186978,23.94,1300.6,74.83001946247091
7.1,50.736191499260755,24.43,1266.5,69.61701107266633
9.1,49.84223375901598,20.78,2562.5,31.5075147950597
7.3,53.67298287382013,30.66,1245.0,61.93582866501225
8.4,51.39069506395614,24.22,1138.9,27.65981433671858
5.4,48.85875462529262,15.82,1340.0,61.1309417176338
1.7,47.4357671188096,14.08,1249.2,36.74242076879213
1.1,46.68855025979865,13.51,1152.4,26.34493456488346
9.4,46.52661410308733,18.0,2072.0,52.18590603148397
11.8,46.802702265404186,18.7,1452.4,-7.245343262177322
9.5,46.23859594681966,18.64,1716.2,10.938337917665109
9.7,47.09721458083811,18.35,2063.8,42.16308431941856
9.5,47.12320518319749,22.24,1395.7,47.15356902836543
5.5,48.206475937532495,19.88,1389.1,38.08914823815452
3.7,47.59818273087091,15.29,1124.0,14.00971912076858
2.8,47.07211919259532,15.16,1259.1,29.19734148808236
3.5,46.71806546642661,15.3,1256.5,53.34258812597248
1.1,46.15910588399829,13.94,1173.3,56.97502675660816
1.2,45.701103489232295,14.75,1238.3,44.86277029051595
1.7,45.76417455420642,14.39,1158.6,68.19457336680934
4.1,45.571590526743,15.76,1358.0,52.748153553343805
7.9,46.39406652824371,16.71,1188.1,29.632068042371
6.8,54.857259488526985,20.69,1453.4,38.93271288507261
6.7,77.68063677224156,39.05,1326.8,17.19151771615212
6.8,86.65027841956336,37.8,1666.2,46.93673492343449
6.6,86.99327301171178,37.45,1683.8,76.23984990600017
6.3,80.84720059202958,34.77,1393.9,72.60596358755674
5.8,77.62046349048953,30.22,1124.0,89.77757412771922
0.7,72.22394619628548,15.98,1418.3,57.79582459195639
0.8,67.64874235470847,14.08,1117.5,91.68774593803096
0.9,64.43893442355558,14.11,1199.2,61.08405301162454
0.8,61.39936696245722,14.52,1202.8,94.09531856089421
0.9,59.157594452860195,13.66,1124.0,63.24418942422941
0.6,54.120895987914075,13.73,1124.0,76.84325319319663
0.8,51.35920958732753,13.71,1139.0,90.62682914574154
0.9,50.383777675259395,13.75,1214.9,55.47484200898865
0.8,49.56371341441674,13.42,1178.6,62.049415144404335
0.8,48.49998835181142,15.49,1141.7,81.89865858861876
0.7,47.46312660483641,13.73,1116.9,51.98736829321754
0.8,46.779253790818366,13.19,1169.9,26.82897118592277
0.7,45.89688277011022,13.48,1177.2,94.9164354023373
1.2,45.7909435718998,13.64,1144.3,41.50131087730049
0.7,45.519298769089644,13.07,1165.7,53.0859811581876
0.7,45.371398823494054,12.91,1260.6,72.04536450754377
0.9,45.233905530856184,13.15,1177.2,35.917568376119
1.3,44.939778527338106,13.78,1124.0,27.217971218688977
3.5,45.538690754451856,14.66,1210.6,51.8447759961585
4.0,45.707764857563255,14.38,1145.6,10.393997593314765
0.7,45.57808824506712,13.23,1159.0,40.06007518146976
1.1,45.525819653135116,13.46,1142.2,50.34724049731206
0.7,45.21075800132247,12.96,1160.4,39.73145919285006
0.8,44.873619148007734,16.19,1194.6,13.992903696235395
1.7,44.60196643932745,14.13,1291.2,76.51719330003803
1.8,44.544479323735594,14.72,1389.6,46.51035212854762
1.2,44.60510662710892,14.61,1343.9,72.74994304736431
5.7,45.395041415669006,15.35,1320.6,38.660390584701176
9.6,45.70361947952929,17.99,1124.0,26.182708616248277
13.3,46.04426367747402,19.63,1710.0,49.10012441765722
20.6,63.77305979061887,36.23,2011.2,39.49203758410653
18.2,81.71143026205425,53.25,2146.1,20.625633934243115
16.6,88.75820981146327,51.63,1885.9,79.06491880570964
20.9,91.29898527283,54.84,2494.5,42.77544412758584
18.7,92.19569132720098,50.17,2165.0,23.42989360173452
19.0,92.72817850592425,50.98,2356.7,91.20850918214566
20.5,92.87428936716748,52.66,3235.0,58.30769957129668
20.9,92.66960712847471,54.08,2602.6,59.42338305210429
20.3,92.84340027512467,53.5,2442.5,39.12813002815478
16.5,92.89039173612683,47.73,1788.0,111.68232923538093
23.4,88.31374184529648,49.16,2367.2,53.1373628337312
18.2,88.87697257726244,47.65,1561.8,81.2589180053492
16.0,91.4947845974092,45.75,1977.6,99.33084558335958
15.4,92.20450943929333,43.86,2835.9,90.50076192273009
15.5,92.78780932070589,44.81,1514.8,82.0086235334241
17.3,92.85243897097111,46.72,1565.6,50.13338614152942
14.2,92.58436096634107,42.51,1611.6,68.7924510958404
16.3,92.87993443514392,45.16,1829.8,89.58791240035862
14.2,93.11907151728138,42.87,1559.8,70.80663839384204
18.8,92.7692265179939,48.73,2546.7,91.22779102452003
14.7,92.87595224984724,46.98,1661.7,101.3143797271658
19.8,92.88861132665116,50.12,2202.5,107.37064253423556
16.0,92.87701767475549,44.93,2490.1,63.971909939244824
13.4,92.73081294004079,40.97,1613.1,132.7470936307528
13.3,92.69804353696108,41.13,1612.9,104.43463354258027
13.5,92.86010425321449,41.46,1616.1,89.28100658039175
16.8,92.9352183567191,46.11,1562.1,111.30172786723989
16.0,92.9229902081272,44.16,1563.3,136.9855022148505
16.4,92.94965867808368,45.31,2903.5,61.04434273748598
16.1,92.69795437440364,43.73,2775.9,85.4336801950028
18.4,92.68668652802779,46.08,1614.6,42.47245989063882
19.0,92.9245559351616,50.06,1611.9,93.98095977785007
15.6,92.95689321657251,45.58,1994.2,97.50962459465896
14.4,93.01146663701499,46.13,1564.4,89.48123648387752
16.1,92.94483702849513,44.8,1563.0,77.22713555385661
17.3,93.0010797370807,42.82,1863.4,49.372845603982896
15.2,92.727988310589,44.04,1564.8,97.87233920682236
16.0,92.75557103732798,44.15,2771.7,119.54310538610544
16.8,92.98934364063098,45.9,1559.1,78.64188423696046
14.4,92.95108255857768,42.0,2693.0,99.28711392934763
20.4,92.9574899819353,47.72,2873.5,59.143141778151005
14.9,92.8766149104233,41.68,2643.1,99.6673851134195
17.1,92.83176248622341,45.69,1561.7,82.6700093087407
13.2,92.69863195362254,40.92,1567.2,75.30164796203047
17.0,92.4334923488984,45.26,1557.1,75.35323310365283
22.6,93.12063811931911,49.93,2758.7,82.69719839811893
25.0,92.59499314162646,56.81,3002.7,98.22568184681298
24.3,92.11853417963646,57.08,2588.7,64.34019917910757
30.5,87.48348525772148,51.46,2207.8,82.35113709120819
25.0,86.96918222725996,50.4,3232.7,88.6264916041975
31.5,83.82488279036637,50.3,3071.9,66.76325359891621
25.4,83.24718736220613,49.71,2918.5,123.62898640962072
24.5,82.13551146350584,49.67,3174.3,69.73467041847547
23.0,82.79827960231621,49.25,2083.5,72.51065474407714
21.6,84.93973891600425,49.36,2204.7,65.41607506778494
20.3,87.7991148870012,49.01,1990.8,120.61550069736202
22.0,88.16317543575902,49.09,1975.1,95.71361868339936
19.3,90.97594753641872,48.51,2797.6,65.9318468698254
22.8,91.1203247983683,50.37,2321.9,107.23851512269289
20.3,92.14571338172543,48.6,2390.7,89.51052523944703
23.5,91.08291570616062,50.02,2467.9,91.2623870728491
24.1,89.3213939516597,50.14,2411.6,79.60767667797714
31.3,86.16929173321017,50.76,3218.2,71.53631798593278
25.8,85.66499922804341,50.07,1769.4,93.00776404740343
26.1,85.09087317716107,50.18,2456.5,74.97158115645288
25.6,83.95930554961367,49.64,3393.7,121.88618948441209
18.8,88.84248961978683,48.7,2301.7,59.5958432541114
19.5,90.44817240710398,49.7,3102.9,115.95955101222636
29.3,87.21702785897888,50.52,2844.0,83.37432624590231
22.7,86.92339260462677,49.89,2539.7,91.59656241900169
20.9,88.80974066326019,49.7,2337.9,102.14227591038133
30.8,85.48792919836326,51.19,2617.9,72.61101659103501
23.3,86.7613567487844,49.53,2044.0,102.1295698114279
15.0,90.38481977572195,43.88,1602.6,30.67353469221335
13.4,91.84262357385033,38.97,1919.6,70.85070936542257
13.5,92.44699232061969,39.1,2440.4,67.27916887856084
16.9,92.59668958760155,42.61,3012.4,61.271491024139586
26.3,92.80445983043373,54.12,3125.6,82.53652281925957
25.3,92.91999958160898,59.28,1650.6,95.11827600734671
18.9,92.74864378310552,50.82,2840.1,101.93898511714201
17.1,92.8756208015563,45.81,2659.2,93.11345251909066
20.3,92.93024733860373,54.8,2091.1,75.3306604709492
19.1,92.56242432979461,51.85,2367.1,96.32117906000046
18.5,92.17358642836916,50.3,2864.8,91.67843665498955
17.5,92.48828497923469,48.58,2433.5,107.98018770299699
16.1,92.81000544117035,45.59,2029.7,104.8541887512655
15.6,92.66791575419093,42.49,2761.8,89.97291476715247
16.5,92.7399737070458,42.79,1550.7,71.60681839220378
14.8,92.8410009204564,41.22,2386.5,76.65309362147296
14.9,92.79746693428751,41.3,2316.2,78.85249503463672
15.2,93.06296359205227,41.35,1753.6,83.65871321496267
14.5,92.71240414110429,40.74,1908.2,95.42344246108969
15.0,92.98068573106154,41.27,2004.9,104.4495566254616
15.1,92.97447722072674,41.07,1606.0,89.19478463915782
14.5,92.68222361713204,41.05,2010.4,90.60008048255501
15.3,93.01750858949504,41.43,1703.1,93.1950731158638
14.3,92.85304426922389,40.77,1550.7,80.05449870083737
19.7,92.88383537918548,48.75,2578.6,71.90186906610244
19.7,93.15271895752242,51.76,1786.1,55.33249913990312
18.6,93.09952129808477,49.14,1905.9,76.56508136166227
17.3,93.067011380067,48.35,2599.6,99.9537673100755
18.8,92.69336651529397,49.85,2153.6,76.45200074722045
18.0,92.92807967786364,49.23,3236.7,85.77055433329124
19.8,92.99588086691814,50.62,2450.9,99.86931656778486
19.2,92.82634569697443,48.89,1896.7,100.96637712506111
21.5,92.88915118396672,52.36,3193.2,68.97204207379579
20.6,92.85517628050856,52.85,2241.3,110.51248137862193
18.5,92.63199525928673,48.32,2412.2,113.12560189922644
14.7,92.84206100711161,44.2,1604.5,67.84006295092803
15.9,92.72464792479063,42.86,1651.0,73.98776368818125
13.6,92.96767322555866,39.97,1554.1,114.30963958177752
13.4,92.5579312007039,39.8,1567.7,87.57058160591963
13.4,92.60262007571312,39.77,1603.7,46.128945277334786
13.6,92.68145905149045,40.47,1602.6,62.545198497762314
15.8,93.11410694503128,41.76,1554.1,85.56361180010401
13.2,92.77413923640107,39.48,1502.1,67.30050065232855
13.3,92.83396476544591,39.63,1550.8,82.30167519658868
15.3,92.84350511845307,41.16,1554.1,91.22555229159146
13.3,92.59421738627526,39.73,2014.4,119.82907589592648
13.2,92.48229028162154,39.71,1554.1,84.78030791839133
13.3,92.67273977623296,39.85,1550.9,112.04481429796023
13.5,93.12911121071825,39.73,1554.0,119.1730848012647
13.3,93.04231943448258,39.8,1555.2,119.28739271349141
13.2,92.84546474825558,40.14,1556.4,96.29911129519378
13.2,92.97909753392858,39.7,1563.4,51.34063355658058
13.3,92.84213869010341,40.02,1550.5,99.82495134443336
13.2,92.80702283363237,40.23,1560.0,111.57818368717346
13.1,92.65858961183424,39.56,1505.8,88.9903159325589
13.3,92.78826079026231,39.7,1604.2,125.50458673658213
13.2,92.62389931875161,39.45,1605.8,107.81064416416474
13.4,92.91983245493697,40.09,1910.0,101.98034453764895
13.2,92.74601996759019,39.88,1554.1,112.34325966952102
13.3,93.23415938621189,40.15,1607.7,97.2836956538112
13.3,92.91190970965823,39.78,1600.8,40.76064384639751
13.2,92.63695894830903,39.7,1554.5,80.63454672975158
13.1,92.67557653182145,39.42,1554.1,114.56108744024213
13.3,92.73840521705195,39.78,1654.7,74.46624105902637
13.2,93.05879014396463,39.85,1654.0,86.14890757710467
13.3,92.70774970714568,39.85,1564.5,69.72187775150552
13.1,92.57786452813774,39.71,1555.9,126.29726532916729
13.4,92.90678414113103,39.79,1554.1,124.24884055972242
13.3,92.86388673416934,40.08,1989.7,72.94176479684322
13.3,92.5963921655849,39.73,1604.3,93.56523130249082
13.3,92.56108461475027,39.76,1551.6,77.00949964522181
13.2,92.82161363574603,39.73,1653.9,102.91836629105492
13.3,92.86113246445564,39.66,1506.4,100.81321402870984
13.1,92.73711443912033,39.77,1554.3,106.85373104354908
13.2,92.81519159600226,39.7,2531.8,97.25804562374894
25.6,92.92462767044412,58.64,1948.8,149.32784929692187
26.9,92.67066821188135,59.51,2004.2,70.06129109356486
25.6,92.75927095512901,57.82,1935.6,56.40773434598241
25.7,90.2182586673167,50.2,1892.1,82.75802720547657
25.6,88.09357455061428,49.85,1896.3,58.964591225374576
25.6,86.9325453953244,49.84,1894.3,59.780707655973075
25.6,85.99741473010853,49.64,1892.9,68.86566701371964
25.5,85.09055477771977,49.19,1905.6,69.52538797439459
25.6,85.11403855887792,49.12,1935.1,68.09242913157186
25.7,85.02074338700722,49.05,1891.7,96.88245150389534
25.7,85.04878414461359,49.01,2036.6,75.82758039903231
25.6,85.16214702843808,48.9,1933.7,81.87936588017858
25.6,85.22266303559807,48.9,1938.2,102.94486426100265
25.5,85.08084307731653,48.8,1892.4,69.38572695970784
25.5,85.42618177605134,49.05,1891.9,79.12543286294147
25.6,85.83142450417263,48.96,1933.8,91.48009793333883
25.6,85.5822387700005,48.88,1892.3,45.11980746735401
25.6,85.7854939361437,48.7,2075.1,36.071378778783014
25.6,85.75721844250712,48.98,1896.3,90.53741219007992
27.7,85.74950297240954,48.84,2031.2,93.32409138334462
25.7,85.6886393732466,48.94,1892.0,124.65663760325387
25.5,85.8635111593902,48.8,1896.9,86.439297187611
25.6,85.85539223907108,48.92,1933.8,99.73933406489549
25.5,86.1585585171296,48.99,2034.8,79.49215589005408
25.6,85.54255315278321,48.77,1890.0,89.39466187920925
25.6,85.95164268707947,48.86,1933.8,116.83648666537206
25.6,86.09401393208553,48.83,1934.3,41.046540993311474
25.6,86.03095950523502,48.82,1896.5,91.82851290388416
25.7,86.20030481202522,49.06,1894.7,126.2932441911303
25.6,86.40046976588506,48.92,1904.4,89.2437175353324
25.6,86.84006832735095,49.11,1934.7,116.63278744313067
25.8,86.59234172201008,48.96,1893.1,71.05263596111381
25.5,86.56317553189298,48.93,1895.1,83.00914722567299
25.7,86.74187793325407,49.21,1890.0,84.33182659037693
25.6,86.52684269785752,48.94,2075.2,39.31906107403899
25.6,86.59120339913821,48.86,1894.9,60.315443705028244
25.5,86.55164074850734,49.0,1896.0,61.74839863504769
25.6,87.07333393402712,49.0,1890.0,100.13308674996885
25.5,86.98164846815207,48.89,2250.5,101.28756252460164
25.6,86.67434517945455,48.94,1904.4,90.45505420341311
25.5,86.74630223216514,49.21,1893.1,100.5667344840042
25.6,86.82813571864766,48.93,1891.1,80.89548681042109
25.6,86.72138356347232,48.95,1890.0,108.29683719591895
25.6,87.09536355739283,48.88,1899.6,84.50174208700032
25.5,86.77953090808698,49.15,1933.8,85.54085819774018
25.6,86.84912051279555,48.99,1934.2,79.12068799657605
25.5,86.94358891526865,48.97,1894.1,98.16316911527917
25.6,87.3578429398353,48.98,2206.6,76.08555929590977
25.6,87.57488366107795,48.89,1889.9,104.06823282790418
25.6,87.1905277762165,49.03,1890.0,61.92218167703126
26.7,86.73431230924649,49.06,1890.0,62.608564723084804
25.6,87.28292603946333,48.95,1900.0,98.35389144753147
26.0,87.4171411520488,49.02,1907.1,82.85016860159092
25.8,87.39404445612689,49.07,1984.4,75.55656663620093
25.6,87.50806290688197,49.12,1890.0,102.44689036488316
25.7,87.70334380959035,48.98,2116.5,72.5101470763462
25.6,87.51116026403861,49.03,1977.6,80.6595439683503
25.5,88.05693521173575,49.08,1933.4,112.65509269762723
25.8,87.25394618280883,48.97,2072.1,115.45930055798644
25.6,87.57314512199416,49.11,2162.6,116.27719980091396
25.6,87.72413088898686,49.13,2010.1,79.16883471750307
25.5,87.6502922795635,49.17,1890.0,109.41020581744351
25.6,88.2405271448426,49.02,1929.0,65.95191900471742
25.6,87.71231275701963,49.05,1935.4,66.90752173163611
25.6,87.91685439157447,49.19,1890.0,38.13387528967849
25.7,87.92187708051635,49.05,1911.5,118.68315752881145
25.6,87.9435570199598,49.14,1890.1,68.01657748569315
25.6,87.91617797201741,49.06,1978.2,82.8253467021913
25.7,88.13647352131221,49.18,1977.7,67.20036171399694
25.6,88.29033415504881,49.27,1894.9,99.35337623628104
25.7,88.10629377226515,49.01,1890.0,77.97413736487967
25.6,88.10513271868365,49.03,1889.9,59.42170118368351
25.6,88.42272456743524,49.22,1933.5,94.37783442721232
25.5,88.19367460222728,48.93,1890.8,56.89254517576287
25.5,88.13780018980296,48.97,1993.3,68.8382093148625
25.5,88.37985477124911,49.02,1886.8,43.464842955474836
25.5,88.40847799106662,48.99,1890.0,57.137319216844844
25.6,88.82648569718296,49.3,1890.0,89.19884263608698
25.5,88.34627971351692,49.13,1886.2,46.34754959336731
25.8,88.29454744001174,49.22,1883.8,56.02386530967761
25.7,88.18074011246527,48.98,1890.0,85.60663450913897
25.6,88.1690013526398,49.19,1897.6,74.7880229851648
25.7,88.29892233887976,49.35,2155.3,125.50611949015814
25.6,88.34801999352585,49.04,1883.0,122.34775967581368
25.6,88.31926404097526,48.96,2075.1,68.31515518700415
28.7,87.57174905528522,49.23,1981.2,96.81956614379277
29.5,85.46457174778604,49.6,2363.2,100.66519284695369
26.6,85.08564107664304,49.23,2122.5,73.2890332924719
27.4,84.51890806496051,49.3,2007.8,54.952988155051884
25.9,85.78746251232307,49.65,2115.7,84.15152706610242
27.2,85.77764583904089,49.87,1869.2,80.69195814814182
25.6,86.60349622717999,49.48,1940.2,75.37000095834804
25.7,87.81861526097676,49.82,1890.0,92.72983462638607
25.6,88.60450080603825,49.84,1894.1,69.14063053351992
25.7,88.47190812049031,49.7,1890.0,61.34623832100424
25.6,88.68255101703593,49.95,2069.7,86.76417028869565
25.6,88.57568563927957,49.91,1886.0,92.46878610082167
25.7,89.28370033888706,49.66,1842.3,61.35832773402646
25.6,88.88308799638159,49.65,1889.1,103.72135484004501
26.7,88.46207378710804,49.66,1883.7,49.97798847166832
25.7,88.78674697759814,49.69,1889.8,73.87145036879852
26.0,88.61302049796774,49.94,1890.2,80.3127408876925
25.7,88.98287558116871,49.75,1889.9,72.78175061685937
25.6,88.9772236474678,49.72,1931.4,74.23333166838941
25.6,88.82103504164081,49.81,1890.0,123.12784961466355
25.7,88.63714365596017,49.9,1933.2,68.8347241924481
25.7,88.93010591678569,49.89,1889.9,134.80097952668044
25.7,89.04333392915652,49.85,1889.9,94.82459891027686
25.9,89.10586721117905,49.78,2073.4,88.01285656454729
25.6,88.71641448816186,49.87,1890.0,95.77279781331464
25.8,89.51623760671063,49.98,1929.1,136.91134711876617
25.8,89.15715806856323,49.86,1974.7,66.49601323503909
25.6,89.20173233033385,49.82,1889.4,64.00633393789005
25.6,89.33586908421319,49.88,1883.1,71.35716453768673
25.6,89.06781344122636,49.9,1883.1,87.13117813804759
25.6,89.50211819592732,50.0,1933.8,52.00164542269143
25.6,89.36025459089895,49.81,2285.7,86.98829251747362
25.6,89.50428226154358,49.88,1885.7,120.43322423970967
25.6,89.44399060466027,49.84,1890.0,89.60808714821634
25.7,89.09289336498007,50.08,1930.5,80.74123925585712
25.5,89.111492129685,49.98,1888.6,74.24449719638571
25.6,89.50114607705734,49.82,1889.5,104.58878433558081
25.6,89.61914374474829,49.79,1883.9,70.11111224310613
25.7,89.19770457358733,49.74,1893.2,123.56352096367199
25.7,89.25753673526563,50.09,1886.9,125.30945712322111
25.7,89.281280272829,49.75,2112.0,91.78293881682961
25.6,89.1220660178344,49.91,1885.0,86.42243265552187
25.7,89.28869787879482,49.76,1898.6,107.27002041932775
25.6,89.07651249814327,50.0,1884.7,108.55627066086856
25.8,89.45930266615339,49.82,2065.1,70.54342090268543
25.7,89.1523714240855,49.81,1933.6,76.13466453255863
25.7,89.1290217148808,49.99,1889.9,60.22095342233286
25.5,89.67845276902898,49.81,1940.7,94.8510155652801
25.8,89.78290271360841,50.02,1885.6,100.00381694794692
25.6,89.35500198121476,49.96,1889.8,59.674057629762274
25.7,89.83309855703831,49.79,1887.9,77.56970673261637
25.7,89.73722178078408,49.78,1894.0,59.72955375297163
25.6,89.81568605947665,49.96,1885.2,68.69944108403206
25.6,89.39061656854051,49.97,2068.5,97.69646290009847
25.7,89.80994069858697,49.74,1890.0,72.007062107671
25.6,89.45486603692756,49.4,1884.5,80.66067880440514
25.6,89.62739052708635,49.56,2126.0,54.13138367734712
25.6,89.60319843770115,49.56,1886.1,90.41777969534269
25.6,89.77856554925249,49.62,1932.8,85.792812778829
25.7,89.92472683933502,49.6,2091.6,72.09935229870044
25.6,89.34369743150977,49.48,1889.9,82.89847075080964
25.6,89.86447440545254,49.42,1918.2,90.28484080885914
25.9,89.60214819258516,49.5,3254.7,70.38173874078483
53.1,87.52764876691934,49.23,2341.6,57.15398558109035
50.7,84.51453190368305,48.86,2293.8,122.34758964569335
50.8,83.28027899911366,48.86,2160.9,73.04623174895804
50.7,82.56977339315489,48.76,2162.1,83.03523090295117
50.8,81.88297585376328,49.0,2284.7,104.40941272209187
52.4,81.5183247573366,49.47,2293.8,154.11257906984244
50.6,81.36974009416257,48.78,2282.1,57.93202502289053
50.6,81.21847410012775,48.38,2286.2,91.21503519209784
50.6,81.262004524654,48.41,2294.0,67.55467157405037
51.1,81.54162852763447,48.43,2292.4,70.49405359640839
50.7,81.18553371164309,48.59,2547.8,66.49514031461541
50.6,81.06350706220542,48.44,2417.9,58.07137426852683
50.6,81.54862179830309,48.45,2419.9,79.49097534516451
50.7,81.31673422794954,48.61,2544.0,50.599228452764365
50.6,81.58621968785441,48.55,2293.5,98.83204119490712
50.6,81.84751097696397,48.62,2293.9,80.83156510563674
50.6,81.72267472641585,48.69,2283.4,88.04047988525265
50.6,81.34431150010177,48.38,2282.0,70.1492411242158
50.6,81.48245220697294,48.38,2292.0,72.02798267443424
50.5,81.78810906717266,48.6,2289.3,85.03753025821538
50.6,81.81172355022746,48.54,2293.0,55.93230168352198
50.6,81.64734632486903,48.5,2422.5,71.99150849362599
50.6,81.92258641654452,48.64,2284.1,61.90634932703972
50.6,81.78129786275287,48.56,2294.0,61.24245045209719
50.7,81.86053341641328,48.45,2424.8,36.81898785181702
50.6,81.72206864006868,48.76,2281.0,105.91767155428036
50.6,81.65223880450405,48.45,2293.6,65.49844373690294
50.6,81.84321492598625,48.68,2548.8,102.58010708325256
50.7,81.87888923520438,48.54,2280.3,100.75929451087016
50.6,81.83393478063198,48.69,2289.2,53.723686740206794
50.6,82.07566511759202,48.57,2411.3,57.72665402649925
50.8,81.98863610673799,48.46,2289.1,130.7484561160764
50.6,81.73228882793254,48.55,2289.6,114.59390622816119
50.5,81.69758672588769,48.59,2284.5,78.97645901461348
50.6,81.7062211530637,48.59,2288.8,84.78101701734622
50.7,82.00279902466603,48.52,2293.7,67.03934359670556
50.5,82.50616745412837,48.5,2280.6,88.32263519130872
50.7,82.02541324083106,48.69,2289.1,65.3483557567572
50.6,82.09408499296275,48.48,2283.9,39.05886941955793
